"geneNames.as.numeric.rownames.res_coef2..1.l2...","res_coef2.adj.P.Val.1.l2."
"NDUFAF5",0.00448254248620533
"STXBP5L",0.00449040135311663
"TMPRSS3",0.00449040135311663
"FECH",0.00449833080529252
"CAP2",0.00449833080529252
"AK025097",0.00449833080529252
"VSTM2L",0.00449833080529252
"EIF4EBP2",0.00449833080529252
"FOXP1",0.00450374397392387
"PITPNM3",0.00450374397392387
"NIPSNAP1",0.00450374397392387
"BI868311",0.00450374397392387
"FERMT2",0.00450374397392387
"BCAT2",0.004510817482846
"SMU1",0.00452227988176061
"PACSIN1",0.00453049411401456
"SDC2",0.00453995771805338
"NEPRO",0.0045415138874127
"PPP1R2",0.0045415138874127
"AJAP1",0.0045415138874127
"ADAMTS2",0.00454157375160629
"TOX3",0.00454187316585138
"WDR81",0.00454187316585138
"P4HB",0.00454187316585138
"CPLX3",0.00454187316585138
"BE465103",0.00454187316585138
"LIFR",0.00455081238586469
"STRN",0.0045516171488373
"ST7-AS1",0.00455539986402954
"ZC2HC1C",0.00456141739173381
"WHSC1",0.00456976695468228
"EZR",0.00459273109554767
"CFLAR",0.00459295378378825
"FAM208A",0.00459308143624574
"TAF6L",0.00459308143624574
"ZCCHC14",0.00459308143624574
"MSTN",0.00459308143624574
"ZMYM4",0.00459308143624574
"LOC100996792",0.0045941243946985
"STC1",0.0046031328242879
"RIF1",0.00460441440952861
"NT5DC1",0.00460441440952861
"GSTM2",0.00460964348907582
"SLC37A1",0.00460964348907582
"TSEN15",0.00461225641005245
"MUM1",0.00462327783253571
"CLCN5",0.004627031248351
"KIAA1429",0.00462940879554959
"DLC1",0.0046306362840075
"TNK1",0.0046306362840075
"SRPRA",0.0046306362840075
"SMARCE1",0.0046306362840075
"H1F0",0.0046318487491919
"PDE4D",0.0046318487491919
"TKT",0.0046318487491919
"ARHGAP29",0.0046318487491919
"FBXL20",0.0046318487491919
"DCAF7",0.00463264886064807
"243113_at",0.00463858652314661
"MRS2",0.00464199203857033
"PKP2",0.00464998191374768
"ARF4",0.00465382219343557
"BIRC3",0.00465382219343557
"LCN12",0.00465806134889844
"AV650380",0.0046599652465197
"TNFRSF1A",0.00466724009320474
"PLD1",0.0046884740215935
"TNFSF4",0.004692134650054
"AW962705",0.00469339685534851
"ABCA3",0.00469768700527491
"SIK3",0.00470025169572763
"MROH8",0.00470090012759742
"TMEM231",0.00470309373809942
"ISM1",0.00470407925216757
"WDR3",0.00470821481073196
"LOC100507855",0.00472086474432203
"AW139103",0.00472361112881858
"PMS2CL",0.00472546561860181
"AI436217",0.00472546561860181
"SMIM3",0.00472606368987986
"ASPM",0.00473196347373655
"SSR1",0.00474026554654021
"MYH9",0.00474026554654021
"AI620881",0.00474026554654021
"MTERF3",0.00474078481886379
"ZFP28",0.00474533497968226
"OGFOD3",0.00474964384749761
"MIR4738",0.00475501384912247
"MAN2A1",0.00475501384912247
"AGPS",0.00477633924954601
"AAMDC",0.00478017093818918
"SMURF1",0.00478111774157623
"TBX19",0.00479168633068747
"TMEM128",0.00479363197542992
"TUG1",0.0047937625360519
"TRAFD1",0.00479646244200994
"CEP152",0.00479646244200994
"PEX2",0.00480040096427961
"SMPDL3A",0.00480040096427961
"AK025137",0.00480606604960967
"DST",0.00480606604960967
"EIF3I",0.00480606604960967
"AA417099",0.00480606604960967
"KIF1B",0.00480606604960967
"RALGAPA1",0.00480728170020493
"SENP3-EIF4A1",0.00481016310861878
"AU149960",0.00481125526553817
"BF115815",0.00481553497958653
"FAM110B",0.00482021347832205
"OGFOD1",0.00482021347832205
"PSMB7",0.00482021347832205
"TCF7L1",0.00482856693351383
"GPRASP1",0.00483794199605089
"SEMA6A",0.00484568671380767
"PLA2G1B",0.00484617415752642
"MIA3",0.00484773402067196
"SEC13",0.00484777757243387
"DYRK2",0.00484864145831341
"CACNA2D1",0.00485022871735551
"SRRM4",0.00485022871735551
"HINT1",0.0048528399002839
"KTN1",0.00485374871887133
"TBC1D9B",0.00486075147832847
"ZNF334",0.00486075147832847
"COQ6",0.00486314677278188
"VAMP7",0.00486423767813116
"CCDC14",0.00486774294707036
"MIR6890",0.00486802481166484
"ESPN",0.00487207543949736
"ZNF30",0.00487207543949736
"TBC1D13",0.0048753582212347
"BU743000",0.00488568102025861
"PABPC3",0.00488568102025861
"SRSF1",0.00490187735952597
"ANO6",0.00490187735952597
"STON2",0.00490369947772679
"FAM110C",0.00490722183818256
"IGSF8",0.00490770589940252
"CUX1",0.00490963538638919
"ITIH5",0.00491273778297101
"UGP2",0.00491661205187632
"UCHL3",0.00491661205187632
"UTP15",0.0049300110783194
"CRYBG3",0.00493074065118855
"ARHGAP31",0.00493314362392995
"PEX2",0.00493314362392995
"227762_at",0.00493543952540122
"PRPF40A",0.00493601021856433
"AZIN1",0.00493601021856433
"AA417078",0.00493848064662226
"GPR89A",0.00494891033267259
"XYLT1",0.00494891033267259
"KRT8",0.00494891033267259
"GNS",0.00496446593567701
"UBR5",0.00496657809987753
"ARG2",0.00496740160628935
"GGCT",0.00497261865833015
"GALNT1",0.0049747842982503
"XBP1",0.00497742446471358
"SNRPD1",0.00498206280430068
"LRRC41",0.00498304555261392
"CWC27",0.00499190511337859
"GPR89B",0.00499362556481417
"MIR6883",0.00499729581861766
"EDNRB",0.00500934999666645
"TNC",0.0050144266686148
"APLP1",0.00501457581733405
"DLG1",0.00501695754689724
"AKR1C1",0.00501759198846809
"PLK2",0.0050196688875232
"OBSL1",0.0050196688875232
"AKAP13",0.00502419152786681
"RNASEH2A",0.0050251715817256
"FH",0.00502823646246628
"ARHGAP12",0.00502823646246628
"GIGYF2",0.00503221597706559
"WBP11",0.00503823897684941
"VPS45",0.00504194050141537
"TNKS2",0.00504194050141537
"ATP11B",0.00504194050141537
"IDNK",0.00504194050141537
"CORO1C",0.00504194050141537
"MON2",0.00504518328136108
"LOC101928615",0.00505665182336876
"CDKN2C",0.00505666687436651
"UBE2B",0.00506644110216691
"UTRN",0.00506644110216691
"MFSD11",0.00506644110216691
"BTD",0.00506644110216691
"AI056293",0.00506741722328606
"FBLL1",0.00507159696352723
"CAPN3",0.00507187480092651
"YIF1A",0.00507440477970167
"TFCP2",0.00507779356421915
"RASA4B",0.00508394402300275
"VIPAS39",0.00508394402300275
"IFI30",0.00508721995743951
"JADE3",0.00508721995743951
"AI669495",0.00508800317717925
"KAT6B",0.00509304824971756
"CAPN3",0.00509411194761846
"NPR2",0.00511383388720344
"AI633559",0.00511383388720344
"WHSC1",0.00511383388720344
"SLC6A8",0.00511601753757064
"KRTCAP2",0.00511601753757064
"ANKRD44",0.00511601753757064
"TMEM256-PLSCR3",0.00511601753757064
"ACAT2",0.00511929326058474
"AA845353",0.00512222406390497
"SLC19A2",0.00512316235669163
"AUTS2",0.00512901526479092
"CPT1C",0.00513337355832228
"BLOC1S2",0.00513337355832228
"DLGAP4",0.00513395137880263
"PYROXD1",0.00515497821413057
"MGC57346",0.00515606452025127
"RBKS",0.00515635366024884
"1557744_at",0.00515858821269609
"CCDC82",0.00517231907741245
"EDF1",0.00517231907741245
"ZNF821",0.00517231907741245
"RHOB",0.00518201971604014
"FBLN5",0.00518880948442554
"GLYR1",0.00520074300449271
"WTH3DI",0.00520596346791596
"NID1",0.00520596346791596
"NFASC",0.00520596346791596
"LINC00642",0.00520596346791596
"CHD5",0.00520724246183708
"LOC101928806",0.00521167172536631
"SSH2",0.00521209061108222
"STIM2",0.00521526089568382
"LOC101928042",0.00521526089568382
"CNTN2",0.00522010387716865
"SASS6",0.00522406752336315
"SNORD96A",0.00523014331641381
"CHD1L",0.00524961749625881
"GCNT7",0.00525362497685074
"ACTR8",0.00525771710704408
"LOC103344931",0.00525796297317942
"STRBP",0.00526563887124235
"PTPDC1",0.00526699591290451
"AI927941",0.00526735596463083
"ACRC",0.00526826423364753
"KNDC1",0.00527541649271734
"OSGEPL1",0.00527664655892504
"ARHGAP24",0.00527664655892504
"MUC1",0.00527664655892504
"BHLHE41",0.00527928158161146
"GALT",0.00529513936511836
"AGBL1",0.00529513936511836
"PPP2R5D",0.00531476330515161
"CAPRIN1",0.00531522357231987
"LOC100507507",0.00532115993805349
"BTBD7",0.00532200941243692
"PHACTR2",0.00533099522829824
"LOC101927733",0.00533099522829824
"DNAH12",0.00533099522829824
"DOCK5",0.00533366056426178
"ERCC3",0.00533964210525545
"NAPA",0.00534215671356509
"RPS6KA1",0.00534215671356509
"PHF2P1",0.00534907175208876
"PLXNC1",0.00534929507347997
"CENPV",0.00534929507347997
"NCAM1",0.00535265514594959
"BRWD1",0.00536813794499754
"SOX2",0.00536887095272692
"FAM120A",0.00536887095272692
"AI802997",0.00536887095272692
"STARD4",0.00537065109269772
"MIR6787",0.00537611759249407
"CSTF3",0.00537877378414932
"PLRG1",0.00538154755611349
"PGM1",0.00538154755611349
"AI810266",0.00538154755611349
"ZMIZ1-AS1",0.00538644405281681
"MYT1L",0.00539152553430255
"MYO6",0.00539989998754844
"MINK1",0.00540383463321627
"FLVCR2",0.00540383463321627
"TTC17",0.00540970979785108
"CHMP6",0.00541040713107917
"IFT140",0.00541559940737793
"PARP12",0.00541559940737793
"RAPGEF6",0.00542195655622003
"MTMR9",0.00542656670076524
"TMEM47",0.00542777226735792
"NTPCR",0.00542777226735792
"B3GNT7",0.00542911824149942
"ATG10",0.00543123698064069
"NUFIP2",0.00543184838692172
"TPBG",0.00543268450855471
"MKLN1",0.00543345383238109
"SATB2",0.00544436054269607
"GNB5",0.00544868976559657
"236411_at",0.0054502913288473
"RNF24",0.00545067448228053
"RPE",0.00545678253986327
"BC020775",0.00545883562924071
"VAMP4",0.005466949629543
"TMEM176A",0.00546972869623141
"PIP5KL1",0.0054712086179642
"MOGS",0.0054712086179642
"SNX17",0.0054859020100355
"ZNF207",0.0054859020100355
"SGK223",0.00548940898139871
"CMBL",0.00548940898139871
"EML4",0.00549077974918329
"CCT5",0.00549358551744635
"GRK3",0.00549358551744635
"COA6",0.00549358551744635
"TBC1D9B",0.00549358551744635
"CLIC5",0.00549581557784716
"ZDHHC16",0.00549581557784716
"CAPRIN1",0.00549884652459317
"RAB11FIP2",0.00550197925642145
"AI824407",0.00551048894594625
"NEO1",0.0055207634181993
"GEMIN5",0.00552089703890054
"C18orf8",0.00552384563451592
"LINC00526",0.0055267199748146
"ORC4",0.0055343137950948
"CBLL1",0.00554123834401095
"AA151917",0.00554123834401095
"MTMR3",0.00554541464062123
"MIR6516",0.00555130142551843
"NFE2L2",0.00555329324134759
"COQ7",0.00555599837257153
"THBS1",0.00555802114651874
"PAAF1",0.00555802114651874
"CCT2",0.00556021667947156
"TAF2",0.00556508411472018
"AMOTL1",0.00556517142815472
"FSTL1",0.00556859360576149
"PCSK5",0.00556859360576149
"TMEFF2",0.00557020276279751
"RCN2",0.00557318250138414
"PTP4A3",0.00557536515654906
"PREB",0.0055758774300228
"FSD1L",0.00557873823087525
"CA336272",0.00557954200423976
"PKNOX2",0.00557954200423976
"PAK5",0.00557954200423976
"VAPA",0.00557954200423976
"SEPT10",0.00557954200423976
"VDR",0.00557954200423976
"MLLT10",0.0055862467149299
"SLC15A4",0.00558782102383997
"DUSP19",0.0055968229782169
"RASA4B",0.0056032349554043
"C11orf58",0.00561421792419381
"GTF3C3",0.0056153384316078
"ATP13A3",0.00561913295082477
"MANEA",0.00561913295082477
"GGA2",0.00561913295082477
"ADAT3",0.00562000831070044
"ZFP2",0.00562000831070044
"RFX3",0.00562000831070044
"PGPEP1",0.00563255962070986
"BE551073",0.00563255962070986
"KRT222",0.00564626789584212
"ZKSCAN4",0.00564626789584212
"CWC27",0.00564634580033411
"SMAP2",0.00564878648210919
"PHGDH",0.00564878648210919
"ZNF616",0.00565157041713459
"CHDH",0.00565157041713459
"RPRD2",0.0056534344497913
"PLAC8",0.00566110694249717
"B3GALT5",0.0056641976182734
"RARA",0.00566671266060983
"LZIC",0.00566870401789529
"AR",0.00566870401789529
"AMIGO2",0.00566870401789529
"WDR78",0.00567455308102215
"CYB561D1",0.00567455308102215
"CMAHP",0.00567947992285739
"MAML2",0.00568916385270713
"CEP85L",0.00568916385270713
"SGSM2",0.00569174592573425
"NAA38",0.00569737422707421
"CCDC97",0.00571583425810738
"MBNL3",0.00571686899652576
"SAMHD1",0.00571686899652576
"METTL14",0.00571767093095479
"ALKBH4",0.0057184979834656
"CHPF2",0.0057184979834656
"MLPH",0.00572085401330798
"MAATS1",0.00572085401330798
"HCRP1",0.00572107706538385
"RCOR3",0.0057266826289112
"STAT5B",0.00572876943002498
"TAGLN2",0.0057340829243908
"ATOX1",0.0057340829243908
"AW001036",0.0057340829243908
"ZHX2",0.00573448214760801
"CCDC97",0.00573461664377042
"GRIK5",0.00573461664377042
"SIX5",0.00574679731656814
"RICTOR",0.00574679731656814
"ZNF821",0.00574832161567802
"SMARCE1",0.00575302347091481
"SCG5",0.00575302347091481
"TUBGCP2",0.00575903537761377
"KDM4C",0.00575903537761377
"SMCHD1",0.00575903537761377
"GPLD1",0.00576110680127317
"PAPD5",0.00576711945189253
"CASZ1",0.00576796635316909
"GATAD2A",0.00577330622281458
"ZRANB1",0.00577330622281458
"ARHGAP32",0.00577330622281458
"RUNX1T1",0.00577879408620516
"CDV3",0.00578089677406192
"TANC1",0.00578658204920759
"GAS2",0.00578688208624736
"NCOA2",0.00578688208624736
"CCDC157",0.00578805739900667
"SH3D19",0.00578805739900667
"MGP",0.00578805739900667
"AGTR1",0.00579138996474058
"AV739195",0.00579138996474058
"LOC100505984",0.00579138996474058
"LANCL2",0.00579725354592632
"FCN2",0.00579862931876674
"ZNF346",0.0058020464107613
"ARL6IP1",0.00580552089573895
"ID4",0.00581788290001966
"LOC100996419",0.00581788290001966
"AL162013",0.00581788290001966
"ACTL6B",0.00582476117012369
"KDM3B",0.00582476117012369
"AK026269",0.00582476117012369
"KHDRBS1",0.00582538231420396
"ZNF92",0.00583207150228685
"PRPF6",0.00583437588866167
"STAMBPL1",0.00583996705594731
"PPIC",0.00584366466749639
"CISH",0.0058451683379472
"VIPAS39",0.0058451683379472
"ZCCHC12",0.00586364117470231
"TOR1A",0.00586364117470231
"CPED1",0.00586364117470231
"CCNY",0.00586364117470231
"BE504582",0.00586364117470231
"PTGES",0.00586509571760706
"CDNF",0.00586519448538685
"OR7E12P",0.00587603406971948
"OAZ1",0.00587681410421573
"HIST1H2AC",0.00587681410421573
"GRK4",0.00587681410421573
"NFU1",0.00587984388456176
"DHX36",0.00588002379487827
"AA362254",0.00588544633627691
"ABCA9",0.00588544633627691
"CA12",0.00589494760318599
"TWISTNB",0.00589635520071271
"TPM4",0.00590112356679442
"CALM3",0.00590112356679442
"ARAP2",0.00590112356679442
"EPB41L4A-AS1",0.00590752796806157
"LOC101928634",0.00591083295164827
"PREPL",0.00591083295164827
"GATAD2A",0.00591260952461846
"ERBB3",0.00591260952461846
"HIF1AN",0.00591260952461846
"NLGN1",0.00591260952461846
"PSMD2",0.00591419724311693
"LRRC37A2",0.00591728908609155
"PRPF31",0.0059250227995352
"BMPR2",0.00592741936840931
"LHPP",0.00592741936840931
"FHL2",0.00592792628870961
"JTB",0.00593976471057509
"AFF4",0.00594043272331819
"ALDH18A1",0.00594707055703911
"LRP10",0.00595409481409899
"RAB40B",0.00595507261943918
"POLD3",0.00595594215052541
"AI637733",0.00595623621515093
"ATL2",0.00597021036619469
"SF3B1",0.00597389871270048
"AV721789",0.00597432866752398
"PROS1",0.00597432866752398
"PSMD14",0.00598558636517819
"CD38",0.00598644927195938
"PAGR1",0.00598644927195938
"AHCY",0.0059919195097995
"TMOD1",0.00599215915506522
"FAM63B",0.00599695174382408
"ARHGAP18",0.00599794973164045
"WDR83OS",0.00600589979820905
"USP34",0.00600589979820905
"SNHG16",0.00600589979820905
"FBXL17",0.00600838137180157
"PSEN1",0.00600887966269773
"AI003508",0.00600887966269773
"ABCA5",0.00600887966269773
"GFPT1",0.00601218731638075
"SPARCL1",0.00602492816565538
"KMT2A",0.00602841175267686
"C5orf56",0.00603250961144628
"SSR2",0.00603711877809926
"WIF1",0.00605692025001461
"INSIG2",0.00606016920057123
"222288_at",0.00606359773841649
"SMURF1",0.00606359773841649
"ZSCAN31",0.00606646124065314
"KDM5A",0.00606849593628741
"NBN",0.00607250594449042
"GOT2",0.00607362345159875
"BF941414",0.00607947320772901
"RHNO1",0.00608471675572461
"MED12",0.00608872919601439
"AW057518",0.00609199597110864
"C9orf3",0.00609199597110864
"ZNF706",0.00610201770075106
"CREBL2",0.00610205557856413
"AI298297",0.00610268529347457
"PDIA6",0.00610308070015392
"ZXDC",0.00610977708243754
"TRIQK",0.00611373822806127
"USP53",0.0061164842346646
"COBLL1",0.00612721286227713
"SART3",0.00612721286227713
"FAF1",0.00613017760953262
"MIRLET7BHG",0.00613573481716755
"235878_at",0.00615308228726924
"ACSL6",0.00615830116663488
"AI798680",0.00616040038886357
"AW271626",0.00616041861637444
"MON1A",0.00616646049349392
"MROH8",0.00616646049349392
"BCLAF1",0.00616646049349392
"DTWD2",0.00617103980903257
"CPSF3",0.00617290702721926
"230618_s_at",0.00617938997602363
"RAD18",0.00617973261409119
"AKR1C1",0.00618390985987951
"GPM6B",0.00618390985987951
"PHF20",0.00619046734367976
"HSD11B1L",0.00619046734367976
"DNAJC8",0.00619401366113313
"IL17RD",0.0061963113427089
"VGLL4",0.0061963113427089
"ZNF621",0.0061963113427089
"AK056941",0.00619642311064134
"ZNF253",0.00620263197473883
"TGFB2",0.0062099087165683
"LRRFIP1",0.00621236453271979
"PLTP",0.00621361552988215
"FAR1",0.00622097794108957
"LSM4",0.00622130875840054
"SLC2A3",0.00622671252009645
"SYNJ1",0.00622977621406539
"MGAT4B",0.00622977621406539
"PDSS2",0.00623090294458198
"MRS2",0.00623097126918935
"NUCB1",0.0062310771116083
"LOC101060747",0.0062310771116083
"DNAJC11",0.00623552188244964
"GRM1",0.0062390415620043
"RAPGEF4",0.00624086159903681
"OVCA2",0.00624086159903681
"H2BFS",0.00624086159903681
"MTF2",0.00624783488881084
"AK024516",0.00624952707390445
"ZNF629",0.00625121215475648
"BE894882",0.00625139669733003
"LRRC37B",0.00625422594221028
"C20orf196",0.00625701867034056
"VAC14",0.00626202035443196
"ZNF436",0.0062673878403333
"TCF20",0.00627020333711506
"AKAP13",0.00627020333711506
"AKR7A2",0.00627380461921549
"ZWINT",0.00627380461921549
"CCDC77",0.00629013095470339
"WDR35",0.00629234927523196
"RNASEK-C17orf49",0.00629834493341793
"TOM1L1",0.00629863629702609
"TFDP2",0.0063024803052507
"UBTD1",0.0063024803052507
"TBC1D13",0.00630316727260477
"EFCAB7",0.00630316727260477
"FBXO3",0.00630421802532501
"LOC100630923",0.00630599297563869
"TSR2",0.0063099593270146
"TFE3",0.00631158117899208
"SLC25A26",0.00631465020008688
"PMS2P3",0.00631688688560719
"PARVA",0.00632684638898519
"DHX30",0.00633293532737636
"LCMT1",0.00633411717037674
"FRY",0.00633448136812462
"ZBTB44",0.00634206873748683
"PRMT7",0.00634552250393497
"OBSL1",0.0063541532370411
"GSTM5",0.00635440156395905
"SDHAF4",0.00635995520402885
"CBFA2T2",0.00636135188088642
"ZNF180",0.00637362433069879
"HNRNPD",0.00637763835837992
"RAPH1",0.00637763835837992
"CECR2",0.00637872615043787
"C12orf57",0.00638297953589553
"ZNF624",0.00638297953589553
"H49481",0.00638646798068306
"BF642798",0.00638646798068306
"R02287",0.00638648714841144
"AA825563",0.00638886008528801
"AL831886",0.00638921122861821
"ATRX",0.00639203694966849
"EFR3B",0.00639990955013074
"TMEM165",0.00640205780969866
"FAM192A",0.0064083205406001
"CHD1L",0.006408372279596
"ARMCX6",0.006408372279596
"SNRNP27",0.0064085496462855
"AI523391",0.0064085496462855
"ID2",0.00640940757768946
"RNF115",0.00641329283708753
"JADE2",0.00641408728508062
"HS2ST1",0.00641906734838005
"ZNF793-AS1",0.00644175360595464
"NIPAL3",0.00644790090157649
"PIGB",0.0064492565825929
"AA977218",0.00645001159010973
"AASS",0.00645001159010973
"AV694053",0.00646293483492886
"MSI2",0.00646426041969329
"ARMCX1",0.00647012785128614
"ARHGAP26",0.00647082852417678
"NCBP3",0.00647217478702362
"MED23",0.00647217478702362
"CRISPLD2",0.00647916500388554
"CIB2",0.00648424895385569
"DUSP4",0.00648424895385569
"CASK",0.0064856856895189
"AKT3",0.00649520360982193
"SESN2",0.00649595492633286
"USP4",0.00649595492633286
"ANKRD36BP2",0.00649798129622135
"ERCC8",0.00650026680089302
"BICDL1",0.00650589712782326
"NPTX1",0.00650645248530449
"FOXJ3",0.00651249936592302
"FAM179B",0.00651256742595035
"DLG2",0.00651491531571848
"AI245300",0.0065332830984913
"CCNB2",0.00654934520223123
"BTBD10",0.00657109276982689
"STAMBPL1",0.00657452031728259
"FAM20B",0.00659720558127224
"AZI2",0.00660319765496109
"CHDH",0.00661221593070574
"EDEM3",0.00661364643388232
"P2RX7",0.00661504086923205
"TCF21",0.00661900619555874
"CACHD1",0.00661925825746732
"STXBP5L",0.00661925825746732
"MPP3",0.00662161363105838
"GRHL2",0.00662161363105838
"FAM131A",0.00662662299105136
"KIF1C",0.00662662299105136
"MED6",0.00663275306068755
"TRO",0.00663430460947457
"FGF1",0.006635151806215
"HELLS",0.00663682291054343
"RACGAP1",0.00664751459826142
"NFIL3",0.00665234542211272
"NDUFS4",0.00665279139044459
"MDH1",0.00665925568228243
"CCDC25",0.00666574338264008
"NDEL1",0.00666733766340149
"GSK3B",0.00666931570212811
"XYLT2",0.00667759972679744
"CEP135",0.00669187309841474
"LOC102724562",0.00669189745269401
"UBE2N",0.00669753513854628
"SEMA6A",0.00669753513854628
"VSNL1",0.00669753513854628
"SEMA4F",0.00669753513854628
"TNFAIP3",0.00669753513854628
"TMEM117",0.00669753513854628
"MANBAL",0.00670002476673132
"GTF2H5",0.00671301391137781
"FBXO32",0.00671301391137781
"CSNK1G2",0.00671462388635566
"ADAM22",0.00671720324829834
"STIL",0.0067172955310581
"DNAJC3-AS1",0.00671950535519694
"PRL",0.00672762036503157
"ARHGDIA",0.00673848059493417
"BSPRY",0.00673893076177926
"FBN1",0.00674309365488605
"PVR",0.00674309365488605
"NUP155",0.00674812508393018
"ERICH5",0.00674995071834417
"DACH1",0.00675020886192321
"ANKS6",0.00675221802778717
"IGFBP3",0.00675687374998695
"TMEM14B",0.00676313128378681
"NAP1L1",0.00676494421268008
"DHX38",0.0067659683460755
"TPGS2",0.0067659683460755
"LDB2",0.0067659683460755
"CEP97",0.0067659683460755
"DRG1",0.0067695283289649
"KANSL1L",0.0067695283289649
"IRF6",0.0067695283289649
"SLC25A37",0.00677207932466635
"R44930",0.00678876620306464
"CA2",0.0067889461779848
"UBOX5",0.00679734573481632
"ART3",0.00680763986907829
"DIABLO",0.00681356285926861
"HSPB8",0.00681389993040876
"SMAD6",0.00681389993040876
"PDAP1",0.00681828614655289
"GMDS",0.0068204044251843
"FAM129B",0.0068204044251843
"217643_x_at",0.00682350920642207
"ZNF791",0.00682892482424821
"QRSL1",0.00683514241272317
"BM873997",0.00683671490698665
"MMP16",0.00684405483440066
"CLIC1",0.00684640829889081
"ANK2",0.00687403820435991
"RPAP3",0.00688500243358357
"ADAMTS17",0.00690333682642096
"CHORDC1",0.0069051866952896
"ERCC6L2",0.00693518125259652
"MRPS18A",0.0069353606064749
"ORAI2",0.0069353606064749
"HNRNPDL",0.0069353606064749
"RTKN",0.00694018421518703
"AL831886",0.0069435189796728
"EHBP1L1",0.00695163916549624
"METAP2",0.00695163916549624
"TOX3",0.00695163916549624
"TEK",0.00695196860480948
"RGS7",0.00696258239936865
"AI125337",0.00697034466916625
"CHST7",0.00697034466916625
"MAP7",0.00697034466916625
"ALG6",0.00697034466916625
"GALNT6",0.00697034466916625
"SEMA6D",0.00697341345155298
"AI264003",0.00697641601066363
"TTLL7",0.00698002826939966
"TOR3A",0.00698659524176511
"CLCNKB",0.00698659524176511
"CKMT2-AS1",0.00698659524176511
"LGALS8",0.00698803745320635
"NEBL",0.00698803745320635
"ZFYVE9",0.00699281227966572
"BF433088",0.00699281227966572
"GCFC2",0.00699405156751296
"ZNF382",0.00699556762606293
"ZNF135",0.00699689899550187
"CDC27",0.006996941593459
"POC1B",0.0070132987165905
"FGF14",0.00701372216878202
"KLHL21",0.00701372216878202
"ZNF207",0.00701416723849433
"NUDT3",0.00701621435452739
"ERI3",0.00701621435452739
"KIT",0.00703312903452335
"MED19",0.00703709114916368
"AEBP2",0.00704296511562853
"R37396",0.00705002397029662
"ORC2",0.00705748135567197
"TMEM14B",0.00705748135567197
"BRINP3",0.00705845903290328
"IWS1",0.00705845903290328
"RUSC2",0.007069730572961
"LOC102724984",0.00707160779492536
"AQR",0.00707214846645726
"BRCC3",0.00707214846645726
"AA054125",0.00708517014888981
"KDM4A",0.00708780824846574
"RPL12",0.00709173841610791
"AZI2",0.00710093979648614
"KCNT2",0.00711194763272274
"SOS2",0.00711194763272274
"ZNF106",0.00712297487928455
"PCM1",0.00712374278877349
"CRABP2",0.00713570553926608
"ANXA3",0.00713570553926608
"ARPC1A",0.00713738389826058
"PIR-FIGF",0.00714289080620724
"AI523450",0.00715324144306713
"SEMA6A",0.00715664272574455
"NLRP14",0.00716012565178529
"BRE",0.00716448487399308
"MLLT10",0.00717184345313252
"DGUOK",0.00717242902639168
"DMXL2",0.00717473375442815
"MCRS1",0.00718763934067542
"SOCS1",0.00719034230053539
"CTDSPL2",0.00721005368215473
"NDUFB10",0.00721158611505499
"AF288406",0.00721956837688223
"AA876371",0.00722554326883496
"ZNF91",0.0072619798269838
"FLRT3",0.00726294127503808
"FLT1",0.00726333915627489
"RPL27",0.00726734909358073
"C9orf173-AS1",0.00727425400725981
"MIR3917",0.00728081457943881
"MRPL21",0.00728081457943881
"LSAMP",0.00728081457943881
"DCTN4",0.00728081457943881
"AI695695",0.00728081457943881
"SUMF1",0.00728081457943881
"MED12",0.00728093456292313
"GOSR1",0.00728093456292313
"APOL2",0.00728320754477131
"QKI",0.00728741430479944
"CEP78",0.00729565982829621
"SLC7A8",0.00729565982829621
"TPGS2",0.007297424595903
"DOK5",0.007297424595903
"ASAP2",0.00729956199305201
"HEY2",0.00731320884964896
"GSS",0.00731320884964896
"LOC101930400",0.00731320884964896
"CDKN1C",0.00732632062752463
"MED19",0.00732699499796792
"CD2BP2",0.00732939766397989
"CEP164",0.00732939766397989
"ADH5",0.00733713133919986
"CLDN12",0.00735077656855135
"ARGLU1",0.00735181576503569
"BHLHE40",0.00735181576503569
"MICAL1",0.00735181576503569
"ZNF75D",0.00735181576503569
"BC002811",0.00735226118178519
"NBPF3",0.00735226118178519
"AGR2",0.00735226118178519
"SUPT16H",0.00735226118178519
"PVR",0.00735313919535604
"PPP6C",0.00735729552910461
"GPX8",0.00735841216215149
"SEMA4G",0.00736062635187178
"GABRG1",0.00736062635187178
"RAD51D",0.00736232611804332
"AGFG1",0.00736232611804332
"GAS6",0.00736232611804332
"PABPC1",0.00736803563895318
"SVIL-AS1",0.00736847361290252
"REL",0.00736961146927484
"TLE2",0.00736961146927484
"AMOTL2",0.00737624084171705
"ARHGEF9",0.00738219726048302
"MMP14",0.00738219726048302
"FOXP1",0.00738307599664731
"CRIP3",0.00739007050854787
"FBXW4P1",0.00739089909844288
"DCLK2",0.00739219629660877
"LOC101928303",0.00739405686672646
"RTN4",0.00739509828638576
"DTNB",0.00740234783193156
"DLG5",0.00740234783193156
"SPPL3",0.00740234783193156
"TMEM243",0.00740234783193156
"EZH1",0.00740983152780406
"ATP6V1A",0.0074114276909187
"SYT9",0.0074114276909187
"THUMPD1",0.00742004178146334
"PNKD",0.00742004178146334
"ARID3A",0.00742004178146334
"PI4KAP1",0.0074382697134553
"FAF1",0.0074382697134553
