"geneNames.as.numeric.rownames.res_coef1..1.l1...","res_coef1.adj.P.Val.1.l1."
"NAP1L1",0.0022492511069495
"ITGB3BP",0.00225087615346933
"CBX4",0.00225241177763178
"SEPHS1",0.00225531155261167
"AA442776",0.00225532674641973
"237878_at",0.00225654200991648
"SNHG1",0.00225654200991648
"MYNN",0.00225981888248324
"EEF1D",0.00226028931150579
"SH3BGR",0.00226414954749412
"HS3ST3A1",0.00226414954749412
"KIF20B",0.00226450446018965
"NEFM",0.00226833645457112
"NFATC2IP",0.00226833645457112
"AI739332",0.00227096639671649
"CYB561D2",0.00227114833024908
"ENKD1",0.00227146225139691
"PNMA2",0.00227157914372026
"MBD4",0.00227472681733604
"CALCB",0.00227875955064275
"241948_at",0.00228150295344143
"AL359599",0.00228276283464577
"240121_x_at",0.0022838772041868
"EXOC5",0.0022838772041868
"ATP6AP2",0.00228550460342536
"SVOPL",0.00228582756048964
"SPG20",0.0022889688867795
"CPT1A",0.00229543230573392
"PRKD3",0.00229844531678179
"HSP90B1",0.00230027420779507
"LINC00938",0.0023004852049243
"RIMKLB",0.00230172948304511
"NEK9",0.00230174269477251
"NEDD4L",0.00230174269477251
"SPIN3",0.00230272226541126
"TUSC2",0.00230425265816235
"EMP1",0.00230482199416236
"OPA1",0.00230560804919103
"TXLNGY",0.00230906175806327
"HIF3A",0.00231068497515407
"NRF1",0.00231322454562257
"AK024315",0.00231404318063035
"AA894564",0.00231641655766199
"SYNJ2",0.00231841729510158
"MAPK1",0.00231841729510158
"CRABP1",0.00231898741666442
"ORC5",0.002322520283929
"ADGRG2",0.0023265489905698
"FOXG1",0.00232694698006025
"CHMP2B",0.00232972638686896
"FOXC1",0.00232972638686896
"MECP2",0.00232996564935135
"TNFSF10",0.00232996564935135
"NRBP1",0.00232996564935135
"PSMD7",0.00233186710063484
"CYR61",0.00233186710063484
"AKT2",0.00233372631357251
"DPH5",0.00233407335142563
"PPP1R15A",0.00233663769332762
"DCTPP1",0.00233843582024298
"CIB2",0.00233914303337972
"HEG1",0.00233992941467643
"PPTC7",0.00234083172002438
"H49481",0.00234083172002438
"ATXN2",0.00234083172002438
"PHB2",0.00234430354425678
"LOC100129129",0.00234430354425678
"PRLR",0.00234441303166627
"RRN3P1",0.00234590174518756
"TXNDC15",0.00234827462970412
"DBI",0.00235109993691767
"SUMF1",0.00235109993691767
"TPP1",0.00235223270793861
"TXLNG",0.00235285188925139
"PRDX5",0.00235473139258528
"STK17B",0.0023548646086989
"AI693193",0.00235600937754287
"AW969913",0.00235913804532695
"RILPL1",0.00235931542509496
"RORA",0.00236128249931488
"CNIH1",0.00236310772414956
"FRMD4A",0.00236322711229744
"LOC101927338",0.00236343160538532
"CFAP36",0.00236431855310086
"ASXL2",0.00236483462238176
"TMBIM6",0.00236648191083317
"MRPL46",0.00236648191083317
"RFWD3",0.00236751612504822
"LUZP1",0.00236759591720095
"AW274946",0.00236767497808164
"LOC283454",0.0023682931241107
"AIG1",0.00237130215250616
"ZNF273",0.00237260320988314
"RGS17",0.00237281925315599
"YPEL2",0.00237614038906031
"1557522_x_at",0.00237857293008135
"ZNF766",0.00238048859057736
"MOB3B",0.00238226415232171
"AU149960",0.00238651475062737
"AKT3",0.00238651475062737
"PCLO",0.00239191504559539
"LOC101926951",0.00239381128633005
"LOC101927752",0.00239521379476555
"RCHY1",0.00239547889751082
"MAPKAP1",0.00239699008826206
"PPFIA2",0.00239976992524246
"ZNF765",0.00240228459996486
"YPEL5",0.00240441457247452
"NUP62CL",0.00240652654858131
"RCC1",0.00240793646677332
"ZNF623",0.00240809994534344
"BF801735",0.00240977545953046
"KRT7",0.00241026698713481
"TBL1X",0.00241026698713481
"TGOLN2",0.00241026698713481
"AI672386",0.00241037293978106
"AF211977",0.00241241804494101
"NUTM2B-AS1",0.00241253935474373
"CALD1",0.00241493806450549
"LTV1",0.00241875098441461
"ZCCHC9",0.00241875098441461
"BF448159",0.00241916216689081
"MAPKAPK5-AS1",0.00242056657245487
"CELF1",0.00242128012032242
"GBP1",0.00242128012032242
"UTP4",0.00242348353190575
"MZT1",0.00242611096100545
"USP34",0.00242611096100545
"EMP3",0.00242714569877175
"DGCR2",0.00242781014644256
"ATP2A2",0.00242781014644256
"BE392119",0.0024281057740091
"ZNF589",0.00243134035530156
"BCL11B",0.00243166712652647
"EPB41L4A-AS1",0.00244026402028793
"OBFC1",0.00244051333696567
"SERPINA5",0.00244176474595571
"FMR1",0.00244372609952059
"BCAS4",0.00244376038574149
"TLN2",0.00244719405388328
"TMEM55A",0.00244719405388328
"RBM26-AS1",0.00244719405388328
"GIGYF2",0.0024473847729284
"VIM",0.00244783443437056
"MRPS9",0.00245003418885403
"ZNF446",0.00245003418885403
"SZT2",0.00245142728496076
"H46176",0.00245356603064839
"FAM172A",0.00245356603064839
"ATP6V1G1",0.00245696628674402
"USP28",0.00245982556936639
"LZTFL1",0.00246218343087847
"TTC5",0.00246288993099658
"NFATC1",0.00246288993099658
"ZNF711",0.00246351913298897
"FAM220A",0.00246413586623929
"PRELP",0.00246530194016489
"SLC30A6",0.00246682447849961
"NET1",0.0024670608715982
"BBS9",0.00247091503651863
"ANKRD17",0.00247520891223853
"SLC7A8",0.00247587817586647
"242657_at",0.00247745151746776
"PARVA",0.00247977448519213
"C16orf46",0.00248023316174998
"SMARCA5",0.00248675334505722
"CELF2",0.0024910959805774
"SLC25A33",0.0024910959805774
"DUSP7",0.00249133544086837
"SMC3",0.00249219618938331
"MAGED2",0.00249219618938331
"GRIN2A",0.00249702070073689
"TRMT6",0.0024972853508254
"STON2",0.00249907319140582
"FTL",0.00249907319140582
"NFKB2",0.00250186804503248
"RHBDD1",0.00250441581501402
"DNPH1",0.00250502550066012
"TRIL",0.00250610428563985
"C1orf109",0.00250628188649583
"LYRM9",0.00250858103959406
"GNG7",0.0025143609948724
"RNASET2",0.00251609446166908
"PPT2-EGFL8",0.00252124796979041
"AA056086",0.00252334435487825
"AF147403",0.0025238596645165
"BCL6",0.00252503815867264
"FEN1",0.00252618132481545
"ARMCX6",0.00252670859603375
"CENPW",0.00252795637475996
"SH3KBP1",0.00253319854934957
"ZNF738",0.00253334961647685
"AFF1",0.00253433964107278
"UGP2",0.00253844793208327
"FAM65B",0.00253894982283739
"AU144449",0.00253938069562276
"LYPD6",0.00253948760522236
"MVP",0.00254105464833295
"RAB4B-EGLN2",0.00254318251490977
"QKI",0.00255039365745502
"TRIM32",0.00255294348761994
"RIPPLY2",0.00255512571044548
"TSPEAR",0.00255984964445979
"RBAK",0.00256151746522729
"CCNG2",0.00256151746522729
"AKAP17A",0.00256243253045844
"TSEN54",0.0025684622367418
"BRAP",0.00256984757649001
"DLGAP2",0.00257289824299654
"PLCB4",0.002574006794094
"CCL26",0.0025752731454436
"SET",0.00257544682741006
"AW136457",0.00257778355510827
"NFATC2IP",0.00257810621112863
"RASL10A",0.00257938808988881
"WFIKKN2",0.00258108754499861
"LOC100506082",0.00258234191779484
"FAH",0.0025826663264192
"IGKV1OR2-118",0.00258443927008846
"TMEM61",0.00258480655437042
"AI732305",0.00258639407711361
"SENP7",0.00258675379550907
"TRMT1L",0.0025869073249728
"ZFYVE21",0.0025871568635858
"ZNF808",0.00259135507021629
"VEZT",0.00259229640638774
"AP1S2",0.00259229640638774
"SLBP",0.00259229640638774
"KIDINS220",0.00259229640638774
"ZFAS1",0.00259229640638774
"DPY19L1",0.00259920394888151
"ERCC6L2",0.002600070697099
"LIN54",0.002600070697099
"GRHPR",0.00260009261923293
"HEATR6",0.00260221987830992
"HTN3",0.00260613592530553
"CEP97",0.00260839822815097
"ZNF784",0.00260920431130984
"ASNS",0.0026135407021663
"ZC3H6",0.00261360337389939
"SEC14L1",0.002618398333713
"CCL5",0.002618398333713
"RBM12",0.002618398333713
"NBEAL1",0.00261894868072608
"SBNO1",0.00262151653810586
"UBQLN1",0.00262567314374308
"CEP162",0.0026281728815738
"SPATS2",0.00262818445439019
"LOC101929550",0.00262845166430583
"AK022067",0.00262885920381846
"PLA2G7",0.00262885920381846
"ELP3",0.0026312163690463
"CD99L2",0.00263128348204638
"PRMT2",0.00263244226540471
"UTP11",0.0026324678068591
"C3orf67",0.00263287417209971
"ZNF160",0.00263371381337801
"TCERG1",0.00263521597534204
"C7orf31",0.00263521597534204
"TNPO1",0.0026352425191904
"GIN1",0.00263567622438508
"SNHG4",0.00263746791730394
"PIK3CA",0.00263806126879515
"PTP4A3",0.0026438801361127
"ZNF564",0.00264860603039188
"CA2",0.00264972482171586
"PRKRA",0.00264972482171586
"COQ6",0.00265122173678088
"BET1",0.00265249864500478
"ANKRD9",0.00265383753333477
"SPOCK3",0.00265702214441915
"PSEN1",0.00265702214441915
"MGLL",0.00265921372202204
"LSM12",0.00265921372202204
"RSG1",0.00266047012459258
"PINK1",0.00266171141619741
"GRM1",0.00266351683945828
"UST",0.00266351683945828
"SLC24A4",0.00266666282399333
"CUL4A",0.00266805231650253
"PEG3",0.00266977545267414
"ANKS1B",0.00267034093933685
"TCEAL3",0.00267271513289011
"SYNM",0.00267629608414031
"FAM160B2",0.00267971187020654
"PIGB",0.00268064543586476
"KCND2",0.00268197920074605
"KCTD3",0.00268210472541338
"CTNND2",0.00268243022097073
"ANKIB1",0.00268243022097073
"AI590055",0.00268371055775875
"GTF3C1",0.00268729836305913
"RTTN",0.00268729836305913
"AW268884",0.00268755561261245
"ORMDL3",0.00268831190199037
"SMIM1",0.00268994978877123
"NDUFB4",0.00268994978877123
"B3GALT4",0.00268994978877123
"MKLN1",0.0026919401282611
"DDX25",0.00269347747421742
"CADPS",0.00269347747421742
"EXOC3-AS1",0.00269656946414523
"LAMA3",0.0026983927286975
"ANO4",0.00270229760495872
"GLG1",0.00270366037544785
"TBCC",0.00270366037544785
"RIMBP2",0.00270373208497236
"TSEN54",0.00270516616867013
"WHSC1L1",0.00270700421953476
"FGF2",0.00271066217948086
"PHF20L1",0.00271109225958957
"BC035402",0.00271484441829917
"AI635756",0.00271499902988865
"ANKDD1A",0.00271500161787378
"PSTK",0.00271580285204966
"TRIOBP",0.00271580285204966
"MAPK1",0.00271580285204966
"FAM13A",0.00271580285204966
"SFI1",0.00271598220097912
"TFAM",0.00271598220097912
"YTHDC2",0.00271598220097912
"SIX3",0.00271819133146864
"CGN",0.00272582947179209
"VRK3",0.00273067909232888
"MON2",0.0027344450180236
"ZNF75D",0.00273609185858653
"CRYGD",0.0027362865957237
"PDZD4",0.00273939560408726
"CD59",0.00274094540510866
"UBE2E2",0.00274094540510866
"QPRT",0.00274438793972668
"GRAMD3",0.00274474882986303
"MRPL16",0.00274689731364477
"CSPP1",0.00274727908735425
"LINC00893",0.00274727908735425
"SLC4A2",0.00275376951617178
"ARHGAP5",0.00275376951617178
"AV736334",0.00275399443782564
"RYR3",0.00275406390501873
"LOC102724094",0.00275453826667921
"ZNF462",0.00275576766669841
"CRK",0.00275586016970817
"MMP14",0.00276030451884605
"SEPT6",0.00276030451884605
"MED7",0.00276030451884605
"ZNF75D",0.00276052680195744
"PMPCB",0.00276141696734927
"UTP23",0.00276227960493026
"SFXN3",0.00276307281965501
"HGH1",0.00276307281965501
"HSPA5",0.00276363551892477
"TPM4",0.00276423860628228
"RASA4B",0.00277073429082896
"SNORA70",0.00277093444249596
"CALD1",0.00277132405944203
"XPNPEP3",0.00277132405944203
"EXOC1",0.00277307703604791
"ITIH5",0.00277323412249558
"FAM218A",0.00277513740757253
"TARS",0.00277587072960589
"AEBP2",0.00277773133280557
"CYB5R1",0.00277826809374512
"PAK5",0.00277879409621503
"SDHC",0.00278113230189267
"KCNA6",0.0027836440544592
"BF477401",0.0027874576293139
"MICU2",0.00278836260551123
"NDUFAF2",0.00278839662063026
"CDHR3",0.00279337924131112
"TNFRSF1A",0.00279337924131112
"ZNF225",0.00279857750083534
"BDNF",0.00279931859849943
"ALDH7A1",0.00279956947256321
"MAPK13",0.00280600480454035
"ADAM28",0.00280683036000892
"LRP3",0.00280683036000892
"STRAP",0.00280683036000892
"USP21",0.00280683036000892
"TM2D2",0.00281039670504612
"AI492953",0.00281090650162411
"HLA-DOB",0.00281174876215517
"ZNF197",0.00281326075155611
"LRPAP1",0.0028137866983701
"ZNF333",0.00281708921483847
"LRP12",0.00281908024073523
"CAPRIN1",0.0028229223122031
"NSRP1",0.0028229223122031
"SGSM3",0.00282451852091687
"CAMK2G",0.0028273697408145
"VCPKMT",0.0028273697408145
"BE674896",0.00282738501946035
"PRRC2B",0.00282738501946035
"MGLL",0.00282740977444301
"PIAS3",0.00282952418517258
"ITPKC",0.00283953682236758
"MYO1C",0.00283978648656147
"CCDC88A",0.00284050206387171
"LAMA1",0.00284398500139407
"SNORD68",0.00284409535020067
"C11orf68",0.00284451218710124
"ZCCHC11",0.00284451218710124
"BE348291",0.00284582500842461
"HKR1",0.00284582500842461
"ADGRL3",0.00284667260299711
"TBC1D32",0.00284679096335404
"ABHD12",0.00284679096335404
"SUCO",0.00284940144642487
"SMU1",0.00285137755877902
"HGH1",0.00285263521899743
"PGAP1",0.00285274002768934
"FAM122A",0.00285662380789244
"FAM50A",0.00285718763362855
"SUPT7L",0.00286111624625331
"ZNF629",0.00286299640737798
"MGP",0.00286363933396448
"AIP",0.00286374834199512
"DDX41",0.00286389574118279
"ZHX3",0.00286552747122363
"NAV1",0.00286559906328554
"PPTC7",0.00286758997607562
"RRBP1",0.00286758997607562
"TMEM161A",0.00286824053092882
"BC036436",0.00286824053092882
"GDPD3",0.00286824053092882
"ATP1A2",0.002879006380663
"ZNF346",0.00288085998821709
"KIDINS220",0.00288134670659579
"ZSCAN21",0.00288495368871053
"TMEM245",0.00288798643373227
"NUP37",0.00288991413297469
"CCNT2",0.00289139350055217
"HNRNPD",0.00289139350055217
"217664_at",0.00289229923356946
"FLJ39051",0.0028926362495631
"KATNB1",0.0028926362495631
"AL038704",0.0028926362495631
"HPS6",0.00289323805025802
"C11orf31",0.00289595857530774
"AA873020",0.00289618543007252
"PI15",0.00289672277647405
"AI052447",0.00289792633933723
"ARFIP2",0.00289834703228103
"ZNF569",0.00289979146598332
"LINC01607",0.00290000285183129
"GPR89A",0.00290510024999282
"DIP2B",0.00290582054483821
"SLC27A4",0.00290806792351632
"ALDH6A1",0.00291109408301925
"UBXN11",0.00291259640916372
"237240_at",0.00291454227753269
"TAC1",0.002914556014201
"LOC102724387",0.00291467664314131
"USP34",0.00291467664314131
"HSCB",0.00291639312779656
"THRB",0.00291689802398057
"EXOC6",0.00291985855983734
"AP5M1",0.00292218445193929
"XRCC5",0.00292218445193929
"ATG101",0.00292278060439132
"TMEM68",0.00292376321458445
"FGF1",0.00292470630057887
"220450_at",0.00292844468356753
"CCNL1",0.00293149804743275
"ZNF652",0.00293149804743275
"LEPROT",0.00293374397157174
"AA151917",0.00293576527239035
"CNTNAP4",0.0029375449862359
"ZNF431",0.00293948133766645
"RPTOR",0.00293950646268077
"TSEN15",0.00294004313150125
"SCRN3",0.00294219824541081
"SNAP29",0.00294300451199735
"CFAP157",0.00294472652451379
"MAOA",0.0029465762371761
"WDR48",0.00294746190020947
"WDFY1",0.00294880083551799
"MFSD12",0.00295013163669033
"TIA1",0.00295603045587773
"AW014735",0.00295786676134411
"MYEF2",0.00295786676134411
"NPHP1",0.00295944037294346
"GTF3C4",0.0029602691300253
"FGD4",0.00296056084401377
"GNG2",0.00296081005024337
"LAMB1",0.00296237063774822
"HYLS1",0.0029625325626392
"TCEB2",0.00296257785430684
"AI252087",0.00296257785430684
"TBL1XR1",0.00296257785430684
"PNKD",0.00296783990831922
"TRIM33",0.00296783990831922
"H88339",0.00296815041761657
"PFKP",0.00296815041761657
"ROBO3",0.00296925682814341
"TRIM27",0.00297076710526099
"PDXK",0.00297076710526099
"W87688",0.00297240144190783
"TACO1",0.00297240144190783
"PTPRC",0.00297397333898919
"TBC1D9B",0.00297615188972139
"SLC25A1",0.00297710106734273
"TNIP1",0.00297792437411709
"TGDS",0.00298276593015526
"MIR452",0.00298397980247642
"ITM2C",0.00298496193816983
"HADH",0.0029853069276945
"MAN2A1",0.0029861781742665
"LRRC40",0.0029861781742665
"LMF1",0.00299236887561515
"SEC24A",0.00299239946256333
"PDXP",0.00299555593108586
"SEZ6L2",0.00299587994670535
"238812_at",0.00299587994670535
"HIST1H2AK",0.00299587994670535
"NEK1",0.00300121306036092
"RARS2",0.0030013977213111
"UBE2L3",0.00300213064289069
"SNTB1",0.00300388084791092
"CLDN3",0.00300411911781855
"TXNRD3NB",0.00300742277044397
"MYC",0.0030106607340517
"TOM1L2",0.00301167739885478
"ZC3H7A",0.00301477051240889
"FZD5",0.00301754962829601
"RLN2",0.00302097622663757
"IMMP1L",0.00302099491244893
"CAND1",0.00302493389148354
"DAZAP1",0.00302494339951304
"AI916560",0.00302531917708331
"KIF13A",0.0030257092128027
"PSMD10",0.00302762680442934
"LOC101930097",0.00302883364626896
"PRPF40B",0.00302922066745477
"COQ7",0.00302922066745477
"BC035063",0.00302922066745477
"TCEAL2",0.00302958107694105
"LGALSL",0.00303072643023261
"ATRX",0.00303072643023261
"BCOR",0.0030343385691487
"CD163",0.00303521619294931
"BPTF",0.00303639635077623
"AV764634",0.00303641146567227
"PRR14L",0.00303643374476792
"PPP2R5C",0.00303953337526695
"CCDC163",0.00303974566940001
"ADGRL4",0.00303974566940001
"E2F7",0.00304117022200248
"QRICH1",0.00304128184567695
"CCDC6",0.00304128184567695
"BF224366",0.00304412931104318
"PLXNC1",0.00304412931104318
"ARHGEF7",0.0030442308172972
"LOC100506639",0.00305357863813735
"MAFK",0.00305509259783039
"ABHD18",0.00305561119265297
"FLOT1",0.0030597114563635
"AW974657",0.00305986031161068
"KAT6B",0.00305991625870161
"TMEM161B",0.00306068904514821
"MTF2",0.00306068904514821
"PRDX6",0.00306135620076655
"LOC101930373",0.00306606804597829
"AW070371",0.00306802354631838
"NDUFB4",0.00306857405483372
"MGC27345",0.0030713082528302
"TCF12",0.00307163251394502
"LOC100996419",0.00307163251394502
"NR2C1",0.00307163251394502
"AP1S2",0.00307200489136272
"VPS37B",0.00307745755801669
"ZMYM2",0.00307943484195509
"LRRK2",0.00308000705936527
"FBF1",0.00308037173377818
"PNMA2",0.00308258813323003
"PIK3CA",0.0030844850698573
"RABEP2",0.00308939964928244
"SYMPK",0.0030914611379553
"BC036226",0.00309184252425969
"ZNF516",0.00309464280935082
"SLC35B4",0.00309464280935082
"SYMPK",0.00309603294966111
"MTRR",0.00309635057479556
"SPAG17",0.00309897601713477
"MIR4746",0.00310426761582163
"CFLAR",0.0031043128152151
"NEDD8",0.00310645480259489
"IARS2",0.00310890714944669
"YLPM1",0.00311005200784563
"XRCC5",0.00311282972473057
"SETD3",0.00311282972473057
"ALKBH4",0.00311282972473057
"GLA",0.00311282972473057
"INPP4A",0.00311328353814991
"CTTNBP2NL",0.00311380902291551
"PLD1",0.00311410058262128
"FAM149B1",0.0031161663714963
"KAT6A",0.0031161663714963
"LOC100507547",0.00311795624128562
"MAPK8IP2",0.00312027769717337
"MRPS23",0.0031206153950136
"BHLHE41",0.00312707177212548
"RNASEH1",0.00312707177212548
"KCNJ3",0.00313019869583903
"EFR3B",0.00313894613501678
"ELL3",0.00314461693076338
"PACS1",0.00314822533625473
"COPS2",0.003150125296739
"PMS2P1",0.00315059184666503
"CDS2",0.00315059184666503
"HECW2",0.00315244484837378
"ATRN",0.00315735050195725
"TRIO",0.00315735050195725
"BCL2L11",0.00315735050195725
"PPP1R8",0.00315980395399123
"SLC37A4",0.00316158548858738
"KCNIP3",0.00316536862967552
"LOC100507334",0.0031674471164684
"BC033052",0.00316760111307303
"PRKAR2A",0.00316777350355665
"LOC101928303",0.00316777350355665
"NR3C2",0.00316777350355665
"HNRNPD",0.00317059462597479
"ZNF805",0.00317294027290791
"AI768895",0.00317389154663412
"BE463995",0.00317897710283784
"BNC2",0.00318144094178643
"CD99L2",0.00318292168623216
"SRSF8",0.00318436903644979
"SNORA28",0.00318532315783594
"SOBP",0.00318712628761885
"C8orf37",0.00319552263078631
"CLEC4A",0.00319552263078631
"238507_at",0.00319597790191944
"FGGY",0.00319734328084699
"BC013250",0.00319734328084699
"FOXP1",0.00320109264659472
"AI829569",0.00320109264659472
"LOC441204",0.0032011655924261
"CD44",0.00320410316740004
"241788_x_at",0.0032068523507492
"SMCO4",0.00320916620075148
"SMAD5",0.00320916620075148
"ZNF391",0.0032103011607696
"1570588_at",0.00321099063957969
"KDM5A",0.00321197384506881
"DMTN",0.00321197384506881
"ASAP1",0.00321197384506881
"PSPC1",0.00321301861315855
"AMER3",0.00321301861315855
"GGCX",0.0032155190174861
"SCAMP1",0.00322030646690629
"RNF111",0.00322108136188353
"NXT1",0.0032234000965619
"FUS",0.00322368802803927
"PAFAH1B1",0.00322539623249062
"ABL1",0.00322989149994502
"SEC24D",0.00323197360785528
"CDC27",0.00323329606244484
"ELP2",0.00323364542466307
"LURAP1",0.00323530439617277
"ATP2C2",0.00323567725444079
"SLC16A7",0.00323584080153805
"RBBP6",0.00324064519872712
"TNFRSF21",0.00324143161177691
"ALPK3",0.00324143161177691
"BTF3L4",0.00324143161177691
"UNC5D",0.00324354510012726
"WDR77",0.00324496238790293
"DONSON",0.00324984964194609
"B3GNT5",0.00325333076822208
"ATPIF1",0.00325417098445895
"PRAF2",0.00325644294348855
"RHBDD1",0.00325698715948659
"ATRNL1",0.00326018198288136
"MAPT",0.00326077786237881
"RC3H2",0.00326085140031817
"NECTIN2",0.00326554106205495
"242403_at",0.00326562055565751
"MED15",0.00326640008218633
"BG251692",0.00326940790718561
"TTC9",0.00327052512551994
"RASA2",0.00327457253701585
"CHD7",0.00327727921146479
"FAS",0.00327813441186156
"SLC25A15",0.00328573234511446
"SNORD18C",0.00328622980136621
"AI808359",0.00328814057357405
"R00975",0.00329173956340354
"C7orf61",0.00329718918972466
"FBXO38",0.00329840695791703
"PRPF31",0.00329879422839519
"FAM120B",0.0032992957612297
"LINC01278",0.0033015146846891
"DCTN6",0.00330152854496338
"RBAK",0.00330351660186444
"RBM18",0.00330351660186444
"CFC1B",0.00330358567291145
"DET1",0.00330419403587361
"PTRF",0.00331278091588035
"COL11A2",0.0033134822547252
"GPLD1",0.00331458437663911
"EEF2",0.00331880699279449
"LHFPL1",0.0033211898827976
"SEPT9",0.00332503899797845
"SETDB2",0.00332989694698794
"PPP1R3F",0.0033303556642429
"LIPT1",0.00333114144849423
"LGALS8",0.00333154484733482
"HMG20B",0.00333154484733482
"MPP7",0.00333154484733482
"AV693734",0.00333154484733482
"CRISPLD1",0.00333473737097099
"AGR2",0.00333776268262667
"CCDC62",0.00333776268262667
"LOC101928910",0.00333794748272634
"S100A6",0.00333794748272634
"NEUROD1",0.00333798383507398
"SNHG16",0.00333833497519051
"MRPL49",0.00333971706949414
"SLC38A6",0.00333984550830803
"HSPBP1",0.00334022584407145
"SYN2",0.0033412146039724
"COPA",0.00334165534586077
"AW444899",0.0033417103545619
"MB21D2",0.00334241818475566
"SMIM5",0.00334439811654403
"SFRP2",0.00334602762594696
"LOC101930404",0.00334807441626058
"TGM2",0.00334807441626058
"NOTCH1",0.00336116637003254
"CA426301",0.00336116637003254
"DUSP19",0.00336338382991654
"XRCC4",0.00336464574455751
"PLEKHH1",0.00336557390517527
"SH3PXD2A",0.00336978534884983
"LOC100128922",0.00337385422592094
"CTSLP8",0.00337908028429488
"LIN52",0.00338334062813577
"SLC46A1",0.00338334062813577
"DOK4",0.0033858598292737
"STAP1",0.0033876316995893
"DNAJC3-AS1",0.00339030045247705
"AI076185",0.00339281695600578
"CDC37L1",0.00339322890435062
"IGIP",0.00339392462046633
"KCNQ3",0.00339597330343533
"WDR61",0.00339626120323275
"BTN3A2",0.00339830191449229
"PRC1",0.00339892182890712
"CRYBG3",0.00339968643236955
"DPY19L2P3",0.00340070677283285
"SENP7",0.00340070677283285
"BEND6",0.00340127755299321
"BF680284",0.00340435168095531
"SMARCC2",0.00340588811349014
"RBM27",0.00340659233156877
"ZFYVE1",0.0034078372496848
"KIDINS220",0.00341180950878835
"AA833902",0.00341306069755439
"AI055865",0.00341381332928477
"KANK3",0.00341422627649473
"PSKH1",0.00341451384602219
"ZFAS1",0.00341987954582651
"JAM3",0.00342658925933009
"CAPZA2",0.00342900287508368
"DHX35",0.00343170782916558
"C1GALT1",0.00343186181221049
"CTDSPL2",0.00343186181221049
"TGM2",0.00343323789583414
"HIF3A",0.00343540092187018
"FLJ37035",0.00343657322318921
"ZCCHC10",0.00343800971737225
"UCHL1",0.00343868847464285
"CLCN5",0.00343868847464285
"DPP8",0.00343868847464285
"TLR3",0.00344229285472828
"FAM134A",0.00344277467828056
"BC037826",0.00344579969682101
"RNLS",0.0034473288504509
"LOC101060373",0.00344756639968665
"IKBKB",0.0034480207443707
"VKORC1",0.0034480207443707
"NUP50",0.0034480207443707
"CLTA",0.0034480207443707
"AK025097",0.00344829683448932
"MRPL40",0.00344829683448932
"TSEN54",0.00345089006479495
"RHEB",0.0034515428614157
"EFS",0.00345600118631364
"FOXL2",0.00345608556600293
"RAB18",0.00345612342591739
"DPY19L2",0.00345629160759346
"MIR1908",0.00346610606195208
"PLXNC1",0.00346614102246009
"240270_x_at",0.00347085268583993
"CXCL14",0.00347085268583993
"TMEM246",0.00347085268583993
"C3orf80",0.00347091924643411
"ZNF117",0.00347706285823729
"GABBR2",0.00347846476182354
"UVSSA",0.00347919042309307
"NRG1",0.00348067882265347
"MID1",0.00348727042180252
"DNAJC3",0.00349134937416591
"CCBE1",0.00349177663899922
"BC033548",0.00349465418822391
"BG389789",0.00349630226518399
"CCDC88A",0.00349811865040169
"ADAM17",0.00349979415374819
"WIPI2",0.00350144010338443
"OBSL1",0.00351239950836173
"GALR1",0.00351641771708775
"GNAQ",0.00351972823819548
"OSBPL1A",0.00352254685095108
"IQGAP1",0.00352353728550247
"C5orf66",0.0035235442197509
"SNORD68",0.00352702665693014
"SLC35D1",0.00352972545583209
"KIF26A",0.00354166762266775
"GCLM",0.00354166762266775
"PDCD2",0.00354415219866644
"CTTN",0.00354419442166179
"ZNF420",0.00354849925110051
"RNF181",0.00354849925110051
"237383_at",0.00354849925110051
"SNX13",0.00354849925110051
"ASTN1",0.00354849925110051
"NDUFA5",0.00354849925110051
"SDK1",0.00354896655737459
"TRIM35",0.00355101688939586
"TUNAR",0.00355399514738487
"METTL4",0.00355841574592907
"RPL12",0.00356108249156941
"LINC00909",0.00356250590104653
"AF086391",0.00356250590104653
"MANBA",0.00356301235913067
"NABP1",0.003563082303241
"MIR6840",0.00356367194742117
"TNKS2",0.00356567026530033
"AI492822",0.00356587016165312
"RANBP3",0.00356712200674852
"TAPT1",0.00357538475387384
"ZNF233",0.0035863565204435
"BPNT1",0.0035863565204435
"FHOD3",0.00358867692317964
"C3orf70",0.00358867692317964
"BANP",0.0035917845964584
"VSNL1",0.0035917845964584
"LOC284009",0.00359269166633207
"CHPT1",0.00359269166633207
"CYCS",0.00360101785637526
"SMAD3",0.00360224964939714
"SMYD4",0.00360275725342249
"SFRP4",0.00360357752810507
"SCAMP1-AS1",0.00360357752810507
"EIF3F",0.00360514515044674
"LEPROT",0.00360529027677778
"AP4S1",0.0036072580031065
"ATXN7L3B",0.00360744142776162
"LSG1",0.00360828145704858
"OSBPL3",0.00360939605506034
"DIEXF",0.00361195032819951
"CELF1",0.00361372552490404
"EXOC2",0.00361573583409125
"BF224218",0.00361573583409125
"AK022686",0.00361643564894913
"CAMSAP2",0.00361643564894913
"DCAF7",0.00361643564894913
"AF085948",0.00361646310764612
"SMAD4",0.00361729139616493
"APC2",0.00361729139616493
"ZNF268",0.0036196424791106
"B4GAT1",0.00362109911282062
"GEMIN7",0.0036214185038602
"AL162013",0.00362626357983993
