"geneNames.as.numeric.rownames.res2_coef1...","res2_coef1.logFC","res2_coef1.adj.P.Val"
"SAMD5",0.14453,0.884069352435734
"PGK1",-0.333534166666667,0.884069352435734
"AI911163",0.368679166666666,0.884069352435734
"LATS2",0.151454166666667,0.884069352435734
"N4BP2L2-IT2",-0.178268333333333,0.884069352435734
"TAS2R8",0.158648333333334,0.884069352435734
"PON2",-0.172990833333334,0.884069352435734
"KLF3",0.407510833333334,0.884069352435734
"RCOR3",-0.184744166666667,0.884069352435734
"POU2F2",-0.164051666666667,0.884069352435734
"RNASET2",0.144636666666666,0.884069352435734
"PPM1L",0.427679166666666,0.884069352435734
"SLC18A1",0.148296666666667,0.884069352435734
"TMEM145",0.24824,0.884069352435734
"OR13C4",0.108765,0.884069352435734
"AW340987",0.121131666666666,0.884069352435734
"AA778828",0.200860833333333,0.884069352435734
"BC036896",0.22811,0.884069352435734
"NOS3",-0.287915833333333,0.884069352435734
"PRR32",-0.123695833333333,0.884069352435734
"AF088047",0.433855,0.884069352435734
"BG709403",0.116764166666667,0.884069352435734
"E2F1",-0.134043333333333,0.884069352435734
"CFAP54",-0.1036725,0.884069352435734
"SLC35C1",-0.19242,0.884069352435734
"POU4F2",0.139066666666667,0.884069352435734
"JADE2",-0.227588333333334,0.884069352435734
"BRCA2",-0.116468333333333,0.884163395803142
"AXIN2",-0.21407,0.884163395803142
"AA504261",-0.259951666666667,0.884163395803142
"MANEAL",0.165313333333333,0.884163395803142
"LRRC42",-0.200491666666666,0.884163395803142
"LDOC1L",-0.1611,0.884163395803142
"AA938663",-0.106621666666666,0.884163395803142
"ZIM2",0.300215,0.88418869942416
"TANC1",0.304540833333334,0.88418869942416
"MYBBP1A",-0.1671,0.88418869942416
"SPRR1A",0.231924166666667,0.88418869942416
"AA455236",-0.3230925,0.88418869942416
"PLCL2",-0.421213333333333,0.884376623878671
"AK074233",-0.213840833333333,0.884376623878671
"C20orf27",0.176818333333333,0.884376623878671
"LYPD8",0.151151666666667,0.884376623878671
"SLC5A2",0.150194166666667,0.884376623878671
"AK000798",-0.2552075,0.884376623878671
"NEUROD4",0.301183333333334,0.884376623878671
"TEX30",-0.241535,0.884376623878671
"SIRT2",-0.188551666666666,0.884376623878671
"SLC35D2",-0.224473333333333,0.884376623878671
"STX10",-0.167093333333334,0.884376623878671
"CASP8AP2",-0.1191375,0.884376623878671
"AA927562",-0.114615833333333,0.884376623878671
"BLZF1",0.1608175,0.884376623878671
"FAM13A",0.270208333333334,0.884376623878671
"LOC100130417",0.240672500000001,0.884376623878671
"NNT",0.275971666666667,0.884392715221431
"AK024624",0.4312275,0.884438835449506
"AI681043",-0.199264166666666,0.884438835449506
"AW295525",0.264389166666667,0.884438835449506
"SFT2D1",-0.165885833333333,0.884549323005437
"ARHGEF11",-0.147841666666666,0.884549323005437
"BAP1",0.188539166666667,0.884549323005437
"VTI1B",0.190160833333333,0.884549323005437
"SLC11A1",0.174681666666667,0.884549323005437
"PAPOLG",0.337035,0.884549323005437
"239496_at",-0.382110833333333,0.884549323005437
"SCD5",-0.343453333333333,0.884549323005437
"SMG7",0.283855,0.884549323005437
"DNAH14",-0.109669166666667,0.884549323005437
"AF339802",0.194575,0.884549323005437
"TMEM117",-0.207191666666666,0.884549323005437
"MIR6716",-0.1818125,0.884549323005437
"TFE3",0.201020833333334,0.884549323005437
"FAM99B",-0.15524,0.884549323005437
"RAB7A",0.478121666666666,0.884549323005437
"FOXH1",0.23627,0.884549323005437
"ADGRA2",-0.3794475,0.884549323005437
"AL110130",-0.159656666666666,0.884549323005437
"CHD1",0.238900833333333,0.884549323005437
"DYNC1LI2",-0.133975,0.884549323005437
"BC008637",-0.176675833333333,0.88473582355375
"242403_at",0.243790833333334,0.884762266873859
"GFOD1",-0.183648333333333,0.88483142405847
"BE674276",-0.12791,0.884900740142991
"CWF19L2",0.243694166666667,0.884929706705974
"HAUS6",-0.451321666666667,0.884945815023911
"AA719526",0.171225,0.884945815023911
"SUGP1",-0.239744166666667,0.884945815023911
"LEPROT",-0.247940833333333,0.884945815023911
"HGS",0.163714166666667,0.884945815023911
"TLE1",-0.212556666666666,0.884945815023911
"EGLN2",-0.126711666666667,0.884945815023911
"SLAMF8",-0.2667125,0.884945815023911
"ITPA",-0.163787500000001,0.884945815023911
"TLR5",-0.260733333333333,0.884945815023911
"JUN",0.566512499999999,0.884945815023911
"LOC100996592",0.243521666666667,0.884945815023911
"PAPOLG",-0.142758333333333,0.884945815023911
"MTTP",0.110008333333333,0.884945815023911
"TTTY8B",0.141316666666666,0.884945815023911
"SMARCA4",-0.183040833333333,0.884945815023911
"ABCB9",-0.175681666666667,0.884945815023911
"HSPA12B",-0.232704166666666,0.884945815023911
"LIMD2",-0.2150225,0.884945815023911
"LOC101928000",-0.2314025,0.884945815023911
"PEG10",-0.455896666666667,0.884945815023911
"NDE1",-0.21572,0.884945815023911
"AA010315",-0.1289975,0.884945815023911
"OSR1",-0.5378525,0.884945815023911
"LRRC6",-0.197795,0.884945815023911
"MLLT10",-0.157635,0.884945815023911
"ARHGDIB",-0.286445,0.884945815023911
"IP6K2",-0.256170833333333,0.884945815023911
"AOC2",0.347721666666667,0.884945815023911
"CEP97",0.2814025,0.884945815023911
"MYO1D",0.26387,0.884945815023911
"TBC1D22B",0.204285833333333,0.884945815023911
"244274_at",0.127175833333334,0.884945815023911
"BC028376",0.154008333333333,0.884945815023911
"AL080208",0.269419166666667,0.884945815023911
"AI096786",-0.253433333333333,0.884945815023911
"GAS7",-0.269551666666667,0.884945815023911
"236742_at",-0.195865833333333,0.884945815023911
"CLYBL",-0.1809375,0.884945815023911
"LINC00605",0.303013333333334,0.884945815023911
"TMEM33",-0.154509166666667,0.884945815023911
"CCDC7",0.348085,0.884945815023911
"LOC100506498",-0.136449166666666,0.884945815023911
"ZFP62",-0.267750833333333,0.884945815023911
"GNRHR2",0.184799166666667,0.884945815023911
"AP1AR",0.118118333333333,0.884945815023911
"DLK1",-0.188619166666666,0.884945815023911
"ZNF416",-0.156243333333333,0.884945815023911
"LOC101928422",0.291304166666666,0.884945815023911
"ULK1",-0.2202975,0.884945815023911
"ACAP2",-0.166859166666667,0.884945815023911
"LOC101927766",0.248711666666667,0.884945815023911
"SSSCA1-AS1",0.3048225,0.884945815023911
"NDC1",-0.165909166666667,0.884945815023911
"AF147404",0.125088333333333,0.884945815023911
"LOC101928335",0.203538333333333,0.884945815023911
"RFTN2",0.180273333333333,0.884945815023911
"VAMP3",0.282088333333333,0.884945815023911
"GRM8",-0.196599166666667,0.884945815023911
"ELP2",-0.1761525,0.884945815023911
"DNAH12",-0.1153525,0.884945815023911
"ZNF653",-0.16318,0.884945815023911
"--Control",-0.234538333333333,0.884945815023911
"AK024613",-0.118398333333333,0.884945815023911
"PMCHL1",0.1344275,0.884945815023911
"LNPK",0.1609875,0.884945815023911
"LZTS1",-0.152288333333333,0.884945815023911
"DIO2",0.194988333333333,0.884945815023911
"MOB3C",0.228970833333333,0.884945815023911
"MED7",0.135145,0.884945815023911
"TPRXL",0.345005833333334,0.884945815023911
"ACSM1",0.153409166666667,0.884945815023911
"220916_at",0.16414,0.884945815023911
"RAB40C",0.1683875,0.884945815023911
"232967_at",-0.161654166666667,0.884945815023911
"FAM19A5",-0.223300833333334,0.884945815023911
"OR1Q1",0.355736666666667,0.884945815023911
"R83296",-0.148414166666666,0.884945815023911
"LINC01420",-0.211530000000001,0.885003158528514
"AA480677",-0.134744166666667,0.885003194843944
"HBP1",0.398004166666667,0.885003194843944
"KSR2",0.133655833333334,0.885003194843944
"RPS18",-0.0954249999999998,0.885003194843944
"CAB39",-0.145620833333333,0.885003194843944
"MICAL3",0.231379166666667,0.885003194843944
"CBX3",0.405746666666666,0.885003194843944
"BC039685",0.138200833333333,0.885003194843944
"ZSCAN30",-0.140086666666667,0.885003194843944
"TSFM",-0.395584166666667,0.885003194843944
"ZNF548",0.247598333333333,0.885003194843944
"AA479749",0.2077125,0.885011085067873
"LOC101927093",0.2050625,0.885011085067873
"NABP2",-0.176289166666667,0.885011085067873
"TAF4B",0.2680175,0.885092316420104
"AI830471",-0.376795833333334,0.885189918881632
"PBDC1",-0.3053325,0.885189918881632
"RNASE7",0.1149275,0.885189918881632
"AL133099",0.382365833333333,0.885189918881632
"ETFBKMT",-0.15689,0.885189918881632
"AA913146",0.433661666666667,0.885189918881632
"EHBP1L1",-0.177893333333333,0.885189918881632
"LOC101929373",0.188915,0.885189918881632
"WFDC12",0.437256666666667,0.885189918881632
"TRIM71",-0.311155,0.885189918881632
"PARP11",-0.14428,0.885189918881632
"GCOM1",-0.144199166666667,0.885189918881632
"AF129928",0.1048025,0.885189918881632
"BC024156",0.344715,0.885189918881632
"LOC101927592",0.165934166666667,0.885189918881632
"TMEM35A",0.2399625,0.885189918881632
"IL17A",0.130465833333333,0.885189918881632
"PKM",-0.209994166666667,0.885189918881632
"LOC100289518",0.341849166666666,0.885189918881632
"RABL2A",-0.317870833333333,0.885189918881632
"LDLR",0.126900833333333,0.885189918881632
"KCNE4",0.359883333333333,0.885189918881632
"SNORD54",-0.113625,0.885189918881632
"CXCL5",0.0978616666666669,0.885189918881632
"AI733359",0.273305,0.885189918881632
"MMP2",-0.148983333333333,0.885189918881632
"CDK13",-0.197646666666667,0.885189918881632
"LCP2",-0.294025,0.885189918881632
"N29638",0.37931,0.885189918881632
"CCNC",-0.13774,0.885189918881632
"CALCA",0.232275833333333,0.885189918881632
"PPP2R5C",-0.336704166666666,0.885189918881632
"SEC31A",0.176443333333333,0.885189918881632
"TMEM39A",-0.137071666666667,0.885189918881632
"PKN2",0.188805,0.885189918881632
"MKNK1",-0.303250833333334,0.885189918881632
"LOC101927069",0.112541666666667,0.885189918881632
"HFE",-0.152695,0.885189918881632
"ARPC5",0.354835833333333,0.885189918881632
"ZFP36L2",-0.284378333333334,0.885189918881632
"USP6NL",-0.34178,0.885189918881632
"CDK6",-0.248831666666667,0.885189918881632
"HUS1",-0.15408,0.885189918881632
"RAB26",0.265660833333334,0.885189918881632
"COX8A",-0.136138333333333,0.885189918881632
"NUP210",-0.203136666666666,0.885189918881632
"NLRP9",0.327613333333333,0.885189918881632
"LINC01503",-0.284104166666666,0.885189918881632
"WDR91",-0.185755833333334,0.885189918881632
"PEX3",-0.237329166666667,0.885189918881632
"ZNF75D",-0.223928333333333,0.885189918881632
"CA8",0.147080833333333,0.885189918881632
"LOC101930400",0.5005575,0.885189918881632
"CNKSR2",-0.319904166666667,0.885189918881632
"LOC101928747",-0.316091666666667,0.885189918881632
"HOXA10",0.559012499999999,0.885189918881632
"LOC284014",0.2510725,0.885189918881632
"GPR61",0.1340925,0.885189918881632
"GOLGA2",-0.194205,0.885189918881632
"PDE4D",-0.1246425,0.885189918881632
"AK057226",0.342484999999999,0.885189918881632
"SEPP1",-0.4393,0.885189918881632
"ZFAND2B",-0.156365,0.885189918881632
"FOXN3",0.441535,0.885189918881632
"APOBEC4",0.270254166666666,0.885189918881632
"LOC286071",0.245858333333334,0.885189918881632
"TMEM39B",-0.2409825,0.885189918881632
"1553275_s_at",-0.233581666666667,0.885189918881632
"ADAT3",0.322695833333333,0.885189918881632
"RAF1",-0.137795,0.885189918881632
"ZNF577",0.1880775,0.885189918881632
"SPEN",-0.176375833333334,0.885189918881632
"1560137_at",0.205194166666666,0.885189918881632
"BG252071",0.254229166666667,0.885189918881632
"PCDH10",-0.124666666666667,0.885189918881632
"SAP18",-0.310379999999999,0.885189918881632
"ERAP2",-0.0990341666666667,0.885189918881632
"COL9A3",-0.271955,0.885189918881632
"SYNJ2BP-COX16",-0.2148775,0.885189918881632
"LINC01494",0.17287,0.885189918881632
"SRRM4",0.230429166666667,0.885189918881632
"METTL3",-0.263393333333333,0.885189918881632
"FOXG1",-0.125308333333333,0.885189918881632
"RPLP0",-0.122600000000001,0.885189918881632
"SLC33A1",-0.256389166666667,0.885189918881632
"NKIRAS1",-0.174941666666667,0.885189918881632
"ZMYM4",-0.226114166666667,0.885189918881632
"ANKRD30BP3",0.15194,0.885189918881632
"ASPH",0.335183333333333,0.885189918881632
"LZTS1-AS1",0.237576666666667,0.885189918881632
"RGS3",0.310175000000002,0.885189918881632
"STMN3",-0.158103333333333,0.885189918881632
"CHCHD5",-0.309084166666667,0.885189918881632
"TDRD12",0.249370833333333,0.885189918881632
"RNF213",-0.295835,0.885189918881632
"PTRH1",0.120011666666666,0.885189918881632
"KRR1",-0.272565,0.885189918881632
"UTP15",-0.252914166666667,0.885189918881632
"ICMT",-0.208314166666666,0.885189918881632
"BCAT2",-0.196448333333333,0.885189918881632
"ANKRD11",-0.147526666666667,0.885189918881632
"SEC22C",0.245423333333333,0.885189918881632
"LOC101928343",0.3335125,0.885189918881632
"DNAJC19",-0.151568333333333,0.885189918881632
"TMEM25",-0.15092,0.885189918881632
"ZFP69B",0.10071,0.885189918881632
"EIF3A",0.155105833333334,0.885189918881632
"TTC28",-0.156478333333333,0.885189918881632
"BC033112",0.21067,0.885189918881632
"MYSM1",0.319690833333333,0.885189918881632
"AI808844",0.368281666666667,0.885189918881632
"ERI2",-0.169995,0.885189918881632
"LHX9",0.121243333333333,0.885189918881632
"ROBO3",-0.337804166666666,0.885189918881632
"AAGAB",-0.156690833333333,0.885189918881632
"DCN",-0.201625,0.885189918881632
"LCP2",-0.3225,0.885189918881632
"OFCC1",0.1303225,0.885189918881632
"MED30",-0.197573333333333,0.885189918881632
"GORASP2",-0.2516175,0.885189918881632
"LINC00092",0.197171666666667,0.885189918881632
"FLJ12825",0.211364166666667,0.885189918881632
"SCARF1",0.24755,0.885189918881632
"BF445387",0.147450833333333,0.885189918881632
"WDR20",-0.306621666666667,0.885189918881632
"CASD1",0.13449,0.885189918881632
"ADAT2",0.176615833333333,0.885189918881632
"CCP110",0.0998041666666667,0.885189918881632
"AIF1",-0.3179275,0.885189918881632
"ZNF112",-0.345195833333333,0.885189918881632
"FARP1",-0.251439166666667,0.885189918881632
"ZNF677",-0.2003825,0.885189918881632
"ID2",0.251250833333333,0.885189918881632
"AL832696",-0.205274166666666,0.885189918881632
"PPM1L",0.363780833333333,0.885189918881632
"TMEM173",-0.234455833333333,0.885189918881632
"LRP10",-0.257114166666667,0.885189918881632
"KDM3A",-0.246790833333334,0.885189918881632
"ACP1",-0.423978333333333,0.885189918881632
"GYPE",0.130366666666667,0.885189918881632
"NCF4",-0.280688333333333,0.885189918881632
"STAT5B",0.370741666666667,0.885189918881632
"ASAH1",0.282008333333334,0.885189918881632
"SNORA71B",-0.173,0.885189918881632
"PRKRA",-0.124756666666667,0.885189918881632
"LOC100506548",-0.280221666666666,0.885189918881632
"ART5",0.2864975,0.885189918881632
"AW452674",-0.199806666666666,0.885189918881632
"FLNC",-0.210036666666667,0.885189918881632
"WIPF3",-0.221803333333333,0.885189918881632
"AK022686",0.139703333333334,0.885189918881632
"ALDOB",-0.0862633333333332,0.885189918881632
"MAATS1",0.144406666666667,0.885189918881632
"KIR2DL4",0.301647500000001,0.885189918881632
"RBM8A",-0.181776666666667,0.885189918881632
"EML2",-0.2405925,0.885189918881632
"DUS2",0.174876666666667,0.885189918881632
"GHSR",0.158471666666667,0.885189918881632
"RHEB",-0.183188333333333,0.885189918881632
"BE217890",-0.3849875,0.885189918881632
"ZNF343",-0.17198,0.885189918881632
"PLXDC2",-0.291234166666667,0.885189918881632
"BCO1",0.153166666666667,0.885189918881632
"ABTB1",-0.15871,0.885189918881632
"L33988",-0.306300833333333,0.885189918881632
"244106_at",0.129781666666667,0.885189918881632
"SCN1A",0.237208333333333,0.885189918881632
"FAM20C",0.281781666666667,0.885189918881632
"AW874029",-0.197366666666666,0.885189918881632
"ITGA9-AS1",-0.201198333333333,0.885189918881632
"SESN3",0.111385833333333,0.885189918881632
"TNFSF10",0.5184675,0.885189918881632
"POP4",-0.2057825,0.885189918881632
"AU158442",-0.4660225,0.885189918881632
"SCUBE3",-0.214190833333333,0.885189918881632
"AI989541",0.138405,0.885189918881632
"NUP153",0.341005833333333,0.885189918881632
"D21S2088E",0.3076875,0.885189918881632
"TUBB3",0.2708475,0.885189918881632
"240663_at",-0.164130833333333,0.885189918881632
"MPHOSPH8",-0.136022500000001,0.885189918881632
"AI692664",0.152840833333333,0.885189918881632
"LOC101929774",0.155071666666666,0.885189918881632
"THAP2",-0.153449166666667,0.885189918881632
"MYH16",-0.12229,0.885189918881632
"HSPB3",0.175580833333333,0.885189918881632
"MYT1L",0.144805833333333,0.885189918881632
"KPNA5",-0.284736666666667,0.885189918881632
"P4HTM",-0.199821666666666,0.885189918881632
"ZNF451",-0.116565833333333,0.885189918881632
"CPM",0.414779999999999,0.885189918881632
"GIT2",0.127025833333333,0.885189918881632
"N36400",0.167699166666666,0.885189918881632
"PSMB4",-0.131366666666667,0.885189918881632
"GUCA1B",-0.160094166666667,0.885189918881632
"R37396",-0.165895,0.885189918881632
"TM4SF18",-0.483033333333333,0.885189918881632
"BF195323",0.1534775,0.885189918881632
"MOCS3",-0.236543333333334,0.885189918881632
"ADGRE5",-0.297603333333333,0.885189918881632
"XPNPEP3",0.392146666666667,0.885189918881632
"ZNF709",-0.270419166666666,0.885189918881632
"GPR150",0.189159166666667,0.885189918881632
"ATXN10",-0.140394166666667,0.885189918881632
"C14898",-0.245286666666667,0.885189918881632
"TRAF7",-0.202694166666667,0.885189918881632
"PIGL",0.182433333333333,0.885189918881632
"PDE7A",0.170046666666667,0.885189918881632
"CADPS",0.11671,0.885189918881632
"R43564",-0.194818333333333,0.885189918881632
"ADCY5",0.2766875,0.885189918881632
"RORA-AS1",0.1795125,0.885189918881632
"FAM57B",-0.228900833333333,0.885189918881632
"CHL1",-0.109886666666667,0.885189918881632
"TNFSF13",-0.188079166666667,0.885189918881632
"LOC102725022",-0.1002725,0.885189918881632
"IDI2-AS1",0.118768333333333,0.885189918881632
"C16orf95",0.208168333333334,0.885189918881632
"CAPN10",0.116735833333333,0.885189918881632
"CDKN2A",-0.168329166666666,0.885189918881632
"MIR646HG",-0.313785833333332,0.885189918881632
"BC029471",-0.171828333333333,0.885189918881632
"PDIA6",-0.209199166666667,0.885189918881632
"NUDT9P1",-0.146165,0.885189918881632
"LZTS2",-0.2026775,0.885189918881632
"SLC19A1",-0.129070833333334,0.885189918881632
"BC040600",0.24315,0.885189918881632
"CCNI",0.207275,0.885189918881632
"--Control",-0.251863333333333,0.885189918881632
"PURA",-0.236708333333333,0.885189918881632
"SMARCC1",0.2138275,0.885189918881632
"CERS5",-0.173601666666667,0.885189918881632
"NFE2L2",0.195615,0.885189918881632
"AU148154",0.523341666666666,0.885189918881632
"MACC1",0.156569166666667,0.885189918881632
"DYNLRB1",0.1688525,0.885189918881632
"VPS53",-0.146313333333333,0.885189918881632
"ECT2",0.191678333333334,0.885189918881632
"AI798724",-0.181404166666667,0.885189918881632
"AW080999",-0.322475,0.885189918881632
"WAC",-0.201321666666667,0.885189918881632
"LINC00844",0.231639999999999,0.885189918881632
"NDOR1",0.145520833333334,0.885189918881632
"PVR",-0.304380833333333,0.885189918881632
"FAM13A",0.2397675,0.885189918881632
"UBE2E2-AS1",0.1945875,0.885189918881632
"SOCS2",0.353290833333333,0.885189918881632
"241785_at",0.227208333333333,0.885189918881632
"STAC3",-0.202691666666666,0.885189918881632
"NFIA",0.604291666666667,0.885189918881632
"ZNF575",-0.209290833333333,0.885189918881632
"BAG5",-0.175397499999999,0.885189918881632
"240804_at",0.257485833333334,0.885189918881632
"ZXDB",-0.187628333333334,0.885189918881632
"GALNT9",-0.240975833333333,0.885189918881632
"FAM45A",-0.155985833333333,0.885189918881632
"ADCY10",-0.105843333333333,0.885189918881632
"BC016001",-0.151763333333333,0.885189918881632
"PLA2G12A",-0.153273333333333,0.885189918881632
"CNOT1",-0.231298333333333,0.885189918881632
"ACTN2",-0.133197499999999,0.885189918881632
"TNIP2",-0.1851,0.885189918881632
"OR1D5",0.1740375,0.885189918881632
"RSPH9",-0.169820833333333,0.885189918881632
"AI743261",-0.446039166666667,0.885189918881632
"SLC22A25",0.516828333333333,0.885189918881632
"BC000825",0.270728333333333,0.885189918881632
"PGAP1",-0.348055833333333,0.885189918881632
"SNX18",0.207576666666667,0.885189918881632
"KLK4",0.389415,0.885189918881632
"SLC30A4",-0.192830833333333,0.885189918881632
"GLI4",0.120775833333333,0.885189918881632
"DCTN2",-0.118101666666667,0.885189918881632
"TECR",-0.190826666666666,0.885189918881632
"PRG4",-0.787672499999999,0.885189918881632
"TTC39A",-0.194515,0.885189918881632
"AK090950",-0.11758,0.885189918881632
"IFITM10",0.204963333333334,0.885189918881632
"L3MBTL1",-0.2937475,0.885189918881632
"UCKL1",0.220276666666667,0.885189918881632
"242390_at",-0.194061666666667,0.885189918881632
"NOTCH2",-0.0878500000000005,0.885189918881632
"OAS2",-0.206189166666666,0.885189918881632
"KCNE3",0.286220833333334,0.885189918881632
"1555429_at",0.169655000000001,0.885189918881632
"AI806781",-0.255701666666667,0.885189918881632
"206548_at",0.228308333333334,0.885189918881632
"CDK6",0.252335,0.885261244221328
"TBC1D20",-0.136365,0.885261244221328
"BC019031",0.3543425,0.885284893530238
"SYNPR-AS1",0.139805833333333,0.885284893530238
"ZNF280B",0.2440225,0.885284893530238
"FIBP",-0.143726666666667,0.885284893530238
"LOC100506379",-0.1130675,0.885284893530238
"WWC1",-0.179061666666666,0.885284893530238
"RPS6KA5",-0.255544166666667,0.885284893530238
"MICAL2",0.17968,0.885284893530238
"EIF4G2",0.218801666666667,0.885284893530238
"AA524123",-0.266310000000001,0.885284893530238
"NCOR2",-0.171945833333333,0.885284893530238
"ACY1",-0.138730833333334,0.885284893530238
"SFRP2",-0.564852499999999,0.885284893530238
"GTPBP1",0.264570833333333,0.885284893530238
"AA905023",0.0998166666666667,0.885363678498065
"AW850611",-0.217663333333333,0.885363678498065
"FBXO3",-0.133836666666667,0.885363678498065
"ZNF678",0.108451666666667,0.885363678498065
"TFPI",-0.351500000000001,0.885363678498065
"ACAD8",-0.140245,0.885363678498065
"AF085926",0.1258275,0.885363678498065
"TFG",0.29823,0.885363678498065
"LINC00491",0.181096666666667,0.885363678498065
"LOC100130872",0.295843333333333,0.885363678498065
"CIZ1",-0.202828333333333,0.885363678498065
"TPD52",-0.292796666666666,0.885363678498065
"POC1A",0.303411666666667,0.885363678498065
"TNFAIP6",0.502634166666666,0.885363678498065
"GPR25",-0.114625833333333,0.885363678498065
"WDR48",-0.252330833333334,0.885538045694807
"SLC38A10",-0.222259166666666,0.885538045694807
"AK021962",-0.23171,0.885538045694807
"KIF20B",0.289363333333334,0.885538045694807
"CCDC36",0.157813333333333,0.885538045694807
"TECR",-0.17742,0.885538045694807
"ITGB5",-0.150641666666666,0.885538045694807
"AHSA2",-0.195458333333333,0.885655451039035
"INTS7",-0.128620833333333,0.885690935124277
"TBL1XR1",0.120405,0.885690935124277
"AW450549",-0.165621666666667,0.885690935124277
"SLC12A1",-0.0937908333333333,0.885690935124277
"SCYL3",-0.197771666666667,0.885690935124277
"RGS12",0.110500833333334,0.885690935124277
"FLJ37453",-0.201425,0.885808848509967
"ALDH3B1",-0.193485,0.885808848509967
"PLA2G2E",0.193288333333333,0.885808848509967
"AREL1",0.148241666666667,0.885808848509967
"LOC101927178",0.232895833333333,0.885808848509967
"BM563673",0.316320833333333,0.885808848509967
"IL1RN",0.329113333333334,0.885808848509967
"PRR5-ARHGAP8",-0.234160833333333,0.885808848509967
"MTMR4",-0.193831666666667,0.885808848509967
"TMOD2",-0.314171666666666,0.885808848509967
"CLECL1",-0.216338333333333,0.885808848509967
"C3orf38",-0.21088,0.885808848509967
"ABI3",-0.202006666666667,0.885808848509967
"IRGQ",-0.146566666666667,0.885808848509967
"LOC100288490",0.182128333333334,0.88599423320978
"TMEM134",0.136089166666667,0.88599423320978
"PANX2",0.274595833333333,0.886306554838849
"LINC01366",0.172685833333333,0.88640261318006
"AF161366",-0.0984899999999999,0.88640261318006
"HIPK2",-0.447521666666667,0.88640261318006
"ACSS3",0.279781666666667,0.88640261318006
"MIRLET7BHG",0.289580833333334,0.88640261318006
"EPOR",0.516395,0.88640261318006
"ZMPSTE24",-0.114525833333333,0.88640261318006
"MPHOSPH10",-0.213469166666666,0.88640261318006
"UNC5C",0.241624166666667,0.88640261318006
"HDHD2",-0.252905833333333,0.88640261318006
"AA825563",-0.304201666666667,0.88640261318006
"LOC101927699",-0.227854166666666,0.88640261318006
"OLIG2",-0.105805833333333,0.88640261318006
"BC041941",-0.108536666666667,0.88640261318006
"SMAD5",-0.190034166666666,0.88640261318006
"KCNC3",-0.153746666666667,0.88640261318006
"TM4SF1",0.705639166666667,0.88640261318006
"VPS11",-0.1635525,0.88640261318006
"LINC00265",0.347419166666667,0.88640261318006
"TSHZ2",-0.249618333333334,0.88640261318006
"A2MP1",0.245583333333333,0.88640261318006
"NFIC",-0.132144166666667,0.886404680495643
"LOC729970",0.188169166666667,0.886404680495643
"CAMK2D",-0.250764166666667,0.886404680495643
"KREMEN1",-0.193390833333333,0.886404680495643
"SMC1A",-0.341746666666667,0.886404680495643
"229471_s_at",-0.137038333333333,0.886404680495643
"EXOSC2",0.186520833333333,0.886404680495643
"TIGD4",0.137693333333334,0.886404680495643
"SPTBN4",-0.2276825,0.886404680495643
"LARP1B",0.120865,0.886404680495643
"LINC00466",0.186535833333333,0.886404680495643
"ACSM1",0.192316666666667,0.886432020266798
"WNT2B",-0.418127499999999,0.886484297388612
"BF476809",0.217685,0.886484297388612
"TBX1",-0.296014166666667,0.886736742219633
"LOC283070",0.1293475,0.886736742219633
"MPHOSPH6",-0.205416666666667,0.886736742219633
"AA016292",-0.127031666666666,0.886736742219633
"SELP",-0.345086666666666,0.886736742219633
"RRBP1",-0.444809166666667,0.886736742219633
"BC034312",0.11052,0.886736742219633
"KIF3C",-0.185061666666666,0.886744760500145
"PAX4",0.130874166666666,0.886816795763577
"AU147125",-0.26017,0.886816795763577
"CTNND2",0.237996666666667,0.886816795763577
"CEACAM1",-0.301992499999999,0.886816795763577
"TUBD1",-0.197699166666667,0.886816795763577
"MED28",-0.160214166666667,0.886816795763577
"RCE1",-0.214305,0.886816795763577
"MARCKS",0.266060000000001,0.886816795763577
"BC035612",-0.313416666666666,0.886816795763577
"PROCA1",-0.122346666666666,0.886816795763577
"CAPZB",-0.296246666666667,0.886816795763577
"LOC101927815",0.1861725,0.886816795763577
"SETD3",-0.1562575,0.886816795763577
"MIA3",-0.135050833333333,0.886959423766557
"TOLLIP",-0.115058333333333,0.886959423766557
"LOC654342",-0.270165,0.886959423766557
"C15orf40",-0.204686666666667,0.886959423766557
"LINC01260",0.2264775,0.886965400597039
"C9orf72",0.178245833333334,0.886965400597039
"AI638768",-0.179063333333333,0.886965400597039
"ACADL",-0.228099166666667,0.887005532386996
"EEF1A1",0.0986166666666668,0.887009234167769
"SMIM8",-0.305006666666666,0.887097768899601
"EIF4A3",0.213183333333333,0.887165358306524
"AL049301",0.377755833333333,0.887165358306524
"TTTY7",0.191393333333333,0.887165358306524
"BROX",-0.288088333333333,0.887165358306524
"IRF6",0.136058333333333,0.887165358306524
"242025_at",0.421899166666667,0.887165358306524
"AZIN1",0.378110833333332,0.887179629789439
"221138_s_at",-0.131586666666667,0.887179629789439
"TPT1-AS1",0.240163333333334,0.887179629789439
"CNTF",0.195819166666667,0.887179629789439
"GPR65",-0.4297275,0.887179629789439
"CRYZL1",-0.166798333333334,0.887179629789439
"MTERF1",-0.163472499999999,0.887179629789439
"CHST15",-0.20919,0.887179629789439
"N36762",-0.279358333333333,0.887179629789439
"STK38",0.170310833333334,0.887179629789439
"CMTM6",-0.0985283333333332,0.887179629789439
"PRR20E",0.146819166666667,0.887179629789439
"237604_at",-0.205484166666667,0.887179629789439
