"geneNames.as.numeric.rownames.res_coef1..1.l1...","res_coef1.adj.P.Val.1.l1."
"LLGL1",0.00618854684814872
"FZD4",0.00619475925415088
"CAPN6",0.0062013286428236
"SNORD87",0.00620226255010902
"MIR6883",0.00620234603406183
"AJUBA",0.00620289445668495
"SFRP1",0.00620289445668495
"PRUNE1",0.00621249079652245
"ZNF665",0.00621924326360024
"SSBP2",0.00621924326360024
"IRGQ",0.00622175374818267
"PRKAR1AP1",0.0062219545780584
"SIRPA",0.0062219545780584
"PIF1",0.0062233212335316
"TOMM5",0.00622708063580221
"AI631029",0.00622727453367527
"TRA2B",0.00622776311785146
"PRDX2",0.00622776481509115
"SVEP1",0.00623428332287899
"CLN8",0.00623591761713461
"LCTL",0.00623743306594394
"SNAPC3",0.00623847028949325
"AL049342",0.00624038164041419
"AFG3L2",0.0062409674612682
"ZC3H8",0.00624128684828051
"FLJ23867",0.00624334954822047
"PMVK",0.00624334954822047
"239496_at",0.00624462525375063
"LMF1",0.00624462525375063
"CD300LG",0.00624467617734139
"ODC1",0.00625293603366633
"CDH9",0.00625293603366633
"SNX19",0.00625510007277263
"FBXO22",0.0062578031309949
"POLR2F",0.00626075204240175
"SP3",0.0062610658624579
"IL23A",0.00626291592413745
"MBD4",0.00626914901691955
"ING1",0.00626914901691955
"AA551756",0.00626914901691955
"C1orf56",0.00627408659608837
"SMAD3",0.00627536126799452
"ZFHX4",0.00627536126799452
"CROCC",0.00627748010041176
"SLC22A5",0.00627748010041176
"BCL2L11",0.00627748010041176
"IPO5",0.00627919722494
"217210_at",0.00627970318495382
"BC027347",0.00627981435584724
"GREM2",0.00627981435584724
"BF196060",0.00627981435584724
"EQTN",0.00628156400165973
"AK022159",0.00628679620684542
"ATG4A",0.00628789807800632
"ZHX3",0.00628789807800632
"AV704053",0.00628811878120362
"RRP15",0.00628811878120362
"AW450428",0.00629106630496918
"LINC00844",0.00629117156301361
"AV745243",0.00629159198901341
"MDFI",0.00629465730503735
"QKI",0.00629517388584076
"C10orf25",0.00629598826311836
"IQCA1",0.00629843713578368
"LINC00347",0.00629869716264083
"PPP2R3C",0.00629881101452162
"NR6A1",0.00630129156652841
"KIF26A",0.00630294534137716
"MACC1",0.00630354844003703
"AI917293",0.00630716768348935
"CHD1L",0.00631160736715248
"ANKRD35",0.00632407309611177
"PTGER1",0.00633282692372844
"RIT1",0.00633282692372844
"DHCR7",0.00633487953352969
"NIPSNAP3B",0.00633522342585865
"NTPCR",0.00634255402850655
"MEAF6",0.00634870461445043
"AW135360",0.00635264673838238
"GAD1",0.00635268532736762
"PHKA2",0.00635297528208482
"DPAGT1",0.00635297528208482
"PRDM4",0.00635369727207196
"TMC5",0.00635383924966783
"BC037885",0.00635575607504639
"YY1",0.00635654335554721
"H2BFXP",0.00635662689868688
"SOGA1",0.00635780328669694
"CRTC3",0.00635883103359692
"LOC100505949",0.00635959293744027
"TCTE3",0.00636066802658051
"ZNF688",0.00636066802658051
"OSGIN2",0.00636257221070427
"TEX10",0.00636377302867106
"1561155_at",0.00636377302867106
"GATAD2B",0.00636531831110414
"R02287",0.00637121736926382
"WFDC3",0.00637121736926382
"ADAMTS17",0.00637121736926382
"SVIL",0.00637121736926382
"KIAA1109",0.00637371943384625
"AF119839",0.00637378756808767
"MRPS10",0.00637765326164031
"IL31RA",0.00637913486707169
"AK021913",0.00638016238115318
"AI808306",0.00638038739590394
"AK025325",0.00638187971159365
"ZNF814",0.00638328378973004
"TSPAN3",0.0063837528737946
"G6PC3",0.00638382080568509
"LINC00937",0.00638382080568509
"AW471195",0.00638382080568509
"SUPT20H",0.00638417186666097
"ZNF8",0.0063855595198767
"WFDC13",0.00638741182422114
"CEBPG",0.00638741182422114
"PXN-AS1",0.00638749087195849
"EXPH5",0.00638749087195849
"AI692593",0.0063881587789998
"DALRD3",0.00638861749564294
"CRYZL1",0.00638938560073775
"GTPBP1",0.00639578077001251
"SELO",0.00639578077001251
"ARHGAP45",0.00639731255287187
"MYOZ2",0.00639740172388854
"ERCC6L2",0.00640063622305042
"PPP3CA",0.00640105002590632
"ST3GAL3",0.00640490462731995
"LRRC69",0.00640655215614579
"COL7A1",0.00640802537076584
"ANKS1B",0.00640852520985897
"MCRS1",0.0064101230622717
"CHMP5",0.00641052755987137
"NOS1",0.00641429284027802
"MYH4",0.00641450954175491
"ADAMTS14",0.00641692320099066
"DNAJC4",0.00641692320099066
"ING4",0.00641978480576009
"H99038",0.00642077056725285
"243525_at",0.00642937071780235
"T85061",0.00642937071780235
"LOC101927787",0.0064371391286297
"TMF1",0.006441522446808
"--Control",0.00644466164220459
"KIAA0586",0.00644705909318043
"HSPB2-C11orf52",0.00644808815070308
"CAND1",0.00644808815070308
"FAM47E",0.00645542991040925
"LINC00901",0.00645579660045609
"RPL13AP5",0.00645819827069942
"ATP6V1G2-DDX39B",0.00646344818263623
"T58048",0.00646344818263623
"CHRND",0.00646344818263623
"HOXC8",0.00646344818263623
"LOC101928841",0.00646518285004926
"LOC100379224",0.00646665012883084
"ARHGAP26",0.0064684248453612
"HP09025",0.0064684248453612
"FAM196A",0.0064687216654357
"AV739195",0.00647207734563332
"HNRNPUL1",0.00647207734563332
"CROCCP2",0.006473696650955
"ZNF24",0.00647551398315542
"BC041416",0.00647551398315542
"KRT10",0.00647652979249672
"NUDT6",0.00647751380211976
"IKBIP",0.00648587974273982
"SLC10A2",0.00648739283037367
"TRIP11",0.006490673255538
"AL117570",0.0064950427473248
"ADCY10",0.00649616657806304
"RSU1",0.0064978004984094
"CCDC152",0.00649796004176735
"N4BP2L2",0.00649796004176735
"FGFBP3",0.00650856913970176
"TMEM161A",0.00650856913970176
"GRIN3A",0.00651124991200035
"PRO2958",0.00651303912160723
"ME3",0.00651620173673703
"PHIP",0.0065186458938612
"RAB18",0.00651874490469234
"AI820854",0.00651926939716417
"UBR5",0.00652053003259677
"MAU2",0.00652053003259677
"NAA15",0.00652078166432584
"CLTA",0.00652182528594152
"LINC00662",0.00652182528594152
"PRKAG2-AS1",0.00652552796015988
"INTS6",0.00652854861773721
"UBR4",0.00652924636083289
"NR3C1",0.00653068852435013
"KCTD20",0.00653595338467394
"SMIM7",0.00653635783779948
"CHIC1",0.0065445947351907
"EFR3A",0.00654538382258933
"BC041910",0.00654551772214758
"WDR19",0.00654608479788687
"NT5C2",0.00654801994082638
"SETD3",0.00654866501470688
"PAGR1",0.00654936009138388
"LOC284263",0.00655055453439309
"RASAL2",0.00655067755316045
"PSEN1",0.00655086461524807
"EXOSC1",0.00655103363499137
"NEK5",0.00655191256917849
"SPCS2",0.00655345004060889
"PELI2",0.00655345004060889
"C7orf57",0.00655345004060889
"FST",0.00655980191234041
"FNIP2",0.00655980191234041
"ALDH18A1",0.00656008991883933
"LOC101929597",0.00656253552002729
"AKAP1",0.00656360644860745
"TDP1",0.00656360644860745
"AK025670",0.00656364575967567
"UBN1",0.00656364575967567
"CHPT1",0.00656542750044158
"BG280919",0.00656542750044158
"AK022404",0.00656927928828838
"SPRYD7",0.00656972056013105
"STAT5B",0.00657387754459318
"NUTM2B",0.00657756795136535
"KIF2C",0.00657756795136535
"CCDC34",0.00657770193284545
"TAF1",0.00657913207257211
"MMP16",0.00657918526570665
"ZBTB38",0.00657971414217569
"CACNB2",0.00658320632021151
"SEC61A1",0.00658768265780494
"TM7SF3",0.00658882919854557
"BRAF",0.00659066240389005
"1559410_at",0.00659084343084593
"SIM2",0.00659485503691259
"ZNF551",0.00659838166143446
"AF131813",0.00660599744645639
"AF086316",0.00660634503471534
"TMEM268",0.00660634503471534
"RGS14",0.00660763012944285
"WDR59",0.00660763012944285
"SH3TC1",0.00660854004364467
"LILRA5",0.00660854004364467
"AF113018",0.00660871596574705
"LHFPL3",0.00660890215513661
"FOXJ2",0.00660958799876208
"CCDC127",0.00661090631789029
"RGS12",0.0066114701848418
"NAPRT",0.00661326681013429
"PPP4R4",0.00661326681013429
"LINC01088",0.00661442197500189
"LOC100507353",0.00661531039921502
"AF143887",0.00661727605804113
"METTL3",0.00661843668288417
"AU144781",0.00663092126163311
"CENPE",0.00663178637540561
"BRSK2",0.00663509121577625
"SLC9A1",0.00663509121577625
"AURKAIP1",0.00663565801089083
"CEACAM6",0.00663905474065147
"RBSN",0.0066451474543624
"CLEC1B",0.00664606859858639
"SLC50A1",0.00664654903982003
"SNORA29",0.00664910406885432
"LRRC66",0.00664964066334319
"GPR37L1",0.00664964066334319
"CEACAM1",0.00665394285548654
"PTBP1",0.00665461912264435
"TBC1D1",0.00665953192625755
"CCNG1",0.00666187927687533
"DDX51",0.00666187927687533
"GAREM2",0.00666204577275912
"RUNDC3B",0.00666396329403631
"RCCD1",0.00667116200668822
"LGALSL",0.00667813383143481
"AL050106",0.00668007511427251
"GJC1",0.00668021774764733
"ZPLD1",0.0066806904795857
"ANKS6",0.0066806904795857
"PACSIN1",0.0066806904795857
"LOC101928861",0.00668164786135771
"ANXA4",0.00668166524964586
"BE675108",0.00668612761326007
"LOC157860",0.0066868447242933
"CDC14C",0.00669133688873252
"TRNAU1AP",0.00669821309785851
"TAB3",0.00669821309785851
"SLC9A6",0.00669837260204999
"LOC101930591",0.00669895637340182
"MYF6",0.00669907079636788
"ACSL6",0.00670507143394057
"TLK1",0.00670524772750771
"SCGB2A2",0.00671180739308985
"EEF1E1",0.00671239186179556
"AL833266",0.00671249494099321
"HNRNPH3",0.00671304773170534
"DNAH3",0.00671435616826049
"NDRG1",0.00671435616826049
"ENDOV",0.00671438827153854
"FAM45A",0.00671441539816065
"HIRA",0.00671525907631714
"CLEC7A",0.00671525907631714
"AI821085",0.00671547928954247
"ZBTB17",0.00671579038849142
"ABCF3",0.00671601158727101
"JAK1",0.00671846394335606
"LOC101930578",0.0067187043331639
"ST20-MTHFS",0.00671964111831408
"CREBZF",0.00671964111831408
"VAPA",0.00671989342850475
"M15530",0.00672096903677306
"AK021509",0.00672271749550647
"LINC00536",0.00672271749550647
"WWOX",0.00672271749550647
"AK023800",0.0067235327171297
"NALCN",0.0067235327171297
"C1orf198",0.0067235327171297
"RUNX1T1",0.00672431223902802
"UBE2D3",0.00673363027422872
"227661_at",0.00673446558540196
"OSBPL8",0.00673446558540196
"ZNF180",0.00673446558540196
"AF088069",0.0067347668902197
"AK024543",0.0067438286146612
"SLAIN2",0.0067438286146612
"RNASET2",0.00674493190250887
"AV708945",0.00674790084576389
"CTDSPL2",0.00674936755568805
"AA741565",0.0067570349902562
"LOC400940",0.00675785147190424
"MFN1",0.00675855512001103
"MRPL43",0.00675855512001103
"EXOC6",0.00675949239208576
"PTPRC",0.0067624073188735
"ITFG1",0.00676388421648001
"AU148090",0.00676670746294982
"IL2RA",0.00676723801032424
"ZNF575",0.00676989083997244
"BAG5",0.00677073685646626
"OXLD1",0.00677289683700122
"COL18A1",0.00677870123918367
"TKT",0.00677993590761906
"AU147282",0.00678252832459691
"FBXO9",0.006785393033441
"BC036686",0.00678553605713349
"ITGB1BP1",0.0067863540452074
"STRN",0.0067863540452074
"AP3M2",0.0067863540452074
"MLLT11",0.00678767698353806
"MAN2B2",0.00678851712712992
"213788_s_at",0.00679082853413026
"HSD11B1L",0.00679373494440975
"CD59",0.00679480449471095
"STK24",0.00679609416042063
"BC019844",0.00679609416042063
"WWTR1",0.0067963579765574
"CUL7",0.00679745354578529
"NXPE3",0.00680412754794979
"MFSD8",0.00680539880154768
"IGHM",0.00680542957734469
"LHX4",0.00680723651751189
"AW452656",0.00680891777523986
"BE504582",0.00680957247017789
"BRD4",0.00681081800250683
"GAB1",0.00681184089597632
"SLC12A4",0.00681495945236038
"DUSP4",0.00681579433863804
"HHAT",0.00681579433863804
"NECAB1",0.00681755329416859
"ZNF682",0.00681846224534181
"NEDD4L",0.00681846224534181
"ANKRD10-IT1",0.00681846224534181
"SYCE1",0.00681979998874444
"CYB5R4",0.00682031190195888
"CDK14",0.00682384233016092
"NBEAP1",0.00682536744680803
"TMEM243",0.00682585365511519
"PSMC4",0.00683200279310017
"BE550153",0.00683474453421227
"THEM5",0.00683602929485266
"LINC01220",0.00683602929485266
"PAPSS1",0.00683606736126086
"POLB",0.00683606736126086
"ENKD1",0.00684014164195572
"AKAP12",0.00684028886807103
"SLC11A2",0.00684648432350715
"ZFP64",0.00684747264167044
"LSM2",0.00684747264167044
"HPSE2",0.00685178151251855
"COL8A1",0.00685379851840079
"BE467801",0.00685615851600516
"STK4-AS1",0.00685775966596147
"SPOUT1",0.00686244435421415
"PKD1L1",0.00686244435421415
"AJ297963",0.00686561262429144
"MELTF",0.0068661395988201
"C6orf163",0.0068661395988201
"241427_x_at",0.0068662906438064
"WDR47",0.00686682468127961
"FSBP",0.00686682468127961
"MARCH6",0.00686706190633053
"LOC100506022",0.00686766531878667
"LOC105369860",0.00687059147797793
"REST",0.00687648280827002
"RPS27A",0.00688346826897968
"WAPL",0.00688346826897968
"LINC00689",0.00688346826897968
"HYI",0.00688758786289784
"FAM204A",0.00689109675113369
"SEMA4B",0.00689346241698691
"PCDH10",0.00689548381719262
"CNOT10",0.00690203876819111
"RPUSD3",0.00690451392431179
"AW136654",0.00690451392431179
"SSBP2",0.00691192888433378
"CAND1",0.0069147962088909
"B9D1",0.00691484445978436
"TCF4",0.00691484445978436
"SLC24A3",0.0069156420147513
"METTL5",0.00691672766975831
"SUGP2",0.00691847525635777
"SCAMP1",0.00691847525635777
"RNF157",0.00691847525635777
"H10673",0.00692105278134662
"APC2",0.00692570771272024
"GABRG3-AS1",0.00692570771272024
"SOX6",0.006929395680311
"AI346649",0.00692977668203526
"ITGB5",0.00693111436018787
"ATL2",0.0069326288047809
"CFLAR",0.00693342556209703
"BF431920",0.00693421789184498
"AI307430",0.00693617054716668
"LOC400590",0.00693617054716668
"CSRNP3",0.00693617054716668
"ITPRIPL2",0.00693617054716668
"BF591288",0.00693892621819013
"GRAP2",0.00693892621819013
"STAT5A",0.00693999109437844
"AL117437",0.00694371460525026
"C8orf44",0.00694422405518513
"NUP210",0.00694422405518513
"SLC6A2",0.00694697133924542
"NIPAL2",0.00696157069982398
"BANF2",0.00696333623413813
"CLSTN2",0.00696336923371984
"NDUFB4",0.00696336923371984
"DNAJC11",0.00696336923371984
"AL832976",0.00696513822126948
"ADRB1",0.00696660053496665
"HTR2C",0.00696855613743114
"KCNMA1",0.00696855613743114
"LOC100996371",0.00696855613743114
"CTRL",0.00696912473625515
"PALMD",0.00696984114374044
"AA807197",0.00697116998160745
"AK000792",0.00697160555869935
"234365_at",0.00697471043973075
"MIR100HG",0.00697544468950926
"MIR636",0.00697698210435506
"STX5",0.00698515690848947
"GNAL",0.00698515690848947
"DNAH3",0.00698781561568118
"DHX33",0.00698991594519507
"CC2D2A",0.00699017188041802
"RASSF8",0.00699343774609685
"IGFBPL1",0.00699503394540996
"GYG2",0.00699584617361004
"ARHGEF28",0.00699592999374559
"CA312567",0.00699592999374559
"AA261919",0.00700057606353873
"MACROD2",0.00700426569394345
"TTTY8B",0.00700498584776991
"R3HDM1",0.00700500464242943
"SLC25A12",0.00700620133473449
"AI335004",0.00700827624097388
"DUSP7",0.00700827624097388
"AW444712",0.0070088185035237
"ALS2",0.00701495552799454
"TRPM6",0.00702324626315736
"ALS2CR11",0.00702361016068246
"MAST3",0.00702361016068246
"TGFB2",0.00702361016068246
"TRIM2",0.00702361016068246
"PRPS1",0.00702515391763352
"SLC44A1",0.00702515391763352
"LOC100506059",0.00702787905434417
"AI096634",0.00702787905434417
"ZDHHC16",0.00702791453655965
"UTP18",0.00703066019304624
"SH3GLB1",0.00703442642035023
"AI740460",0.00704071798804911
"KLK2",0.00704168710060893
"AW293519",0.00704310026487343
"PAK2",0.0070452347478454
"KDM4D",0.00704699551000546
"RPL36A",0.00705019628604706
"KBTBD7",0.00705031732926278
"SSBP3-AS1",0.00705066397668859
"LOX",0.00705625092318048
"PFKP",0.00705714954523278
"ANGEL2",0.00705838022623198
"KLK15",0.00705923575037692
"ZNF322",0.00706523056601675
"RNF123",0.00706696876550177
"240843_at",0.00707583421530036
"RBMS2",0.00707844211321049
"MRPL15",0.00707911959033506
"AL080112",0.00709299949412727
"AW104978",0.00709303235134493
"ZNF627",0.00709303235134493
"F3",0.00709403316122019
"BU177699",0.00709403316122019
"COL6A1",0.00709695090278251
"BF346537",0.00710012307594334
"SCARA5",0.0071017336887198
"ITGAM",0.0071017336887198
"RBBP8",0.0071017336887198
"240695_at",0.0071017336887198
"PSEN1",0.0071058073103905
"USP34",0.00710758622492261
"BAGE",0.0071102224763519
"NAT10",0.00712143706148253
"AI276642",0.00712208688476619
"SMAD2",0.00712478745160459
"BC016865",0.00712489883614992
"LOC101927210",0.00712562885179413
"AA340499",0.00712763172682928
"BF058429",0.00712772759657267
"KHNYN",0.00713085175522041
"DHX36",0.00713192112317833
"WIPI2",0.007132100297197
"C10orf12",0.00713260284030713
"SSH2",0.00713665099848941
"HOXB2",0.00713930813292311
"ATP6AP1L",0.00714672138586507
"CSNK1G1",0.00714720975314116
"AA988223",0.00714737464456853
"GDF11",0.00714737464456853
"LOC219690",0.00714939844477017
"FAM114A2",0.00715229670617639
"CARMIL1",0.00715536063841287
"ATP13A2",0.00715991792930856
"PARP6",0.00716041040471126
"ZNF396",0.00716041040471126
"LINC01020",0.00716442091632907
"RAP2C",0.0071685836233563
"GRSF1",0.0071689815802122
"ACCS",0.00717107753664744
"SOX15",0.00717157761631839
"CREBRF",0.00717157761631839
"BC015101",0.00717444406382894
"ZNF503-AS2",0.00717811423618793
"SAMD15",0.00717941700862671
"KIRREL3-AS2",0.0071831302090633
"ZNF281",0.00718321847152519
"MCM4",0.00718371451809191
"HPS6",0.00718612456608835
"TMEM5",0.00718686025411009
"TBX10",0.00718692693400854
"KAT7",0.00718723877847359
"ELP2",0.00718723877847359
"CELSR1",0.00719547018362116
"USF1",0.00719547018362116
"AI640145",0.00719786323047612
"NRBF2",0.0072001745114241
"NUDT11",0.00720581179866623
"ZRANB2",0.0072072585243618
"ETF1",0.00721477662594569
"HNRNPA1",0.00721695678595377
"RBSN",0.00721695678595377
"BEND7",0.0072195285770753
"AA521154",0.0072195285770753
"AW449100",0.0072195285770753
"ZSWIM3",0.00722091920855378
"CNIH4",0.00722419965967588
"PDZD2",0.00722419965967588
"ZIC1",0.00722587901539841
"TESMIN",0.00722855381667244
"ZGRF1",0.00723157720077744
"EEF1A1",0.00723219421704426
"RPN2",0.00723526859573974
"GCNT3",0.00723778211497542
"EBP",0.00723778211497542
"TBC1D13",0.00723778211497542
"243763_x_at",0.00723778211497542
"PPIG",0.00723861926334363
"JAZF1-AS1",0.00723861926334363
"MBD1",0.00723875962839979
"AF086099",0.00723875962839979
"ORC3",0.00724218816365098
"LOC101930112",0.00724218816365098
"APEX2",0.00724218816365098
"SFXN4",0.00724218816365098
"WSB2",0.00724562910578755
"CALML4",0.00724562910578755
"SLC25A17",0.00724562910578755
"CDK2AP2",0.00724562910578755
"LOXL2",0.00724562910578755
"KCNV1",0.00724755089893431
"CD44",0.00724983062567446
"MBD3L1",0.00725032505086819
"BF445149",0.00725280838041025
"ETFBKMT",0.00725815879255536
"ANGPT1",0.00725850746402692
"FZD1",0.00726279387393348
"SLC39A14",0.00726298682699997
"MDGA2",0.00726668616753258
"ZXDB",0.00726805077747301
"TMEM40",0.00727077302973201
"FAM149B1",0.00727243412471069
"SLC31A1",0.00727318285291819
"AU147115",0.00727374455612192
"LINC00900",0.00727374455612192
"IL1RN",0.00727919670762094
"SRXN1",0.00728277885557523
"C11orf87",0.00728449221782677
"OCLN",0.00728728243741931
"UMPS",0.0072919425870873
"CARD14",0.00729244682446649
"RETSAT",0.00729244682446649
"CASD1",0.00729964806491127
"MDM2",0.00730135290259211
"TCEB3",0.00730254010548708
"AI808311",0.00730870125929099
"MRPL23",0.00730895529241501
"LOC100506082",0.00731025549394364
"NSMF",0.00731025549394364
"INPP4A",0.00731237482389972
"MMP25-AS1",0.00731553289931825
"BE220208",0.00731553289931825
"AA805082",0.00731553289931825
"COL4A3",0.00731696631513454
"AF233648",0.00731888653944235
"ZRANB3",0.007325319628444
"C12orf76",0.0073277919538637
"DHRS2",0.0073277919538637
"GUF1",0.0073280374042767
"242802_x_at",0.0073280374042767
"TWF2",0.00732970163342399
"AI680875",0.00732970163342399
"LOC152225",0.00732989091421747
"FAM120C",0.00733263722266552
"C1orf56",0.00733794884599071
"NFIA",0.00733803686953534
"RECQL4",0.00733803686953534
"FBXO38",0.00733956768640815
"MKRN1",0.00733956768640815
"CCDC158",0.00733964150655449
"MGAT5B",0.00733964150655449
"BC039348",0.00734080879836051
"LOC101928054",0.00734165530616251
"SATB1",0.00734480071670928
"CDC25A",0.00734681791020463
"DUBR",0.00734718622101917
"243885_x_at",0.00734841046663009
"ITPR3",0.00734896758083702
"ORMDL2",0.00734904916386418
"MB21D1",0.00734996903107918
"NDFIP1",0.00734996903107918
"WDR59",0.00735037197357198
"SDC2",0.00735480333559417
"LOC153577",0.00735675703118186
"244714_at",0.00735814440819192
"FAM3A",0.00736017359606887
"VEPH1",0.0073611161667516
"FRZB",0.00736278734054797
"TRIM66",0.00736326527783593
"SLC22A31",0.00736604538601019
"MIR1909",0.00736804843530292
"C1GALT1C1",0.00737265809398191
"AL162011",0.00737294346871435
"AW298141",0.00737376361524058
"SLC37A3",0.00737768439581386
"FAM183CP",0.00737802882862199
"RBM12B",0.00737802882862199
"C7orf62",0.00738405576132482
"FZD1",0.00738753056704327
"SLC8A1-AS1",0.00738793446681237
"CHMP1A",0.00738793446681237
"RBMY3AP",0.00738811444525952
"SEPT9",0.00739037012712815
"RNF7",0.00739315738422972
"YTHDF3-AS1",0.00739315738422972
"ROR1",0.00739545886030359
"SMG9",0.00739568412574881
"RNF165",0.00739568412574881
"LINC00639",0.00739740347300197
"TXLNA",0.00740062379560699
"AL157448",0.00740062379560699
"THRSP",0.00740268623069527
"1555631_at",0.00740561128768685
"AK000834",0.00740758066557725
"PHLPP2",0.00740792826765523
"PLAGL1",0.00740792826765523
"MED20",0.00740998905077575
"FAM104A",0.0074112948415842
"ZNF385B",0.00741292807002508
"NAA38",0.00741292807002508
"IL2",0.00741352781612725
"AI479285",0.00741459265544001
"LINS1",0.00741605560435545
"G3BP1",0.00741645741958987
"SMC1A",0.00741932921529935
"APOLD1",0.00741932921529935
"GTF2H1",0.00742864453538559
"TMEM183B",0.00742926361583672
"UBR3",0.00743045566258462
"SC5D",0.00743160491254103
"PAPD4",0.00743639784091303
"GCDH",0.00743991473287745
"AI936863",0.00744327589750555
"AIM1L",0.00744539278642972
"GIPR",0.00744744893357421
"DDOST",0.00744775419535684
"DKFZP564C152",0.00745307306201932
"YTHDF1",0.00745310487377592
"KHK",0.00745679600742589
"MRPL16",0.00745988234329113
"PPP1R13B",0.00746154251035962
"ST3GAL3",0.00746154251035962
"CACYBP",0.00746154251035962
"AA703154",0.00746309477993514
"EXOSC3",0.00747276557243804
"239819_at",0.00747682365224448
"HSPA9",0.00748024822367484
"ZNF471",0.00748024822367484
"AA873020",0.00748024822367484
"AI220134",0.00748250891520523
"GSTM3",0.00748266384760744
"PLIN1",0.00748749483750702
"SUMO4",0.00748749483750702
"N64834",0.00748832919539323
"PRDM12",0.00748832919539323
"LOC105379186",0.00749157248949598
"USP9X",0.00749157248949598
"FOXO6",0.00749902200441593
"TNFAIP8",0.0074991190506438
"TSNAX",0.00749995050767328
"AF075116",0.00750017296559864
"VPS50",0.00750017296559864
"DFNA5",0.00750017296559864
"FLJ10038",0.00750098122590959
"AK021675",0.00750148817992012
"ORC2",0.00750157972400569
"AI635756",0.00750284101619601
"AW138883",0.00750380650355657
"R49462",0.00750428342879444
"NGDN",0.00750964134221409
"BC040984",0.0075104488728467
"CLN8",0.0075104488728467
"DZIP3",0.0075104488728467
"LINC01153",0.00751271114617721
"PTGFR",0.00751855616992881
"LOC100506538",0.00751855616992881
"XPO4",0.00752143989355587
"YWHAH",0.00752143989355587
"AI313160",0.00752143989355587
"NPLOC4",0.00752143989355587
"AF113008",0.00752143989355587
"ATF5",0.00752228701843325
"NAALADL2",0.00752228701843325
"OTUD7B",0.00752228701843325
"232503_at",0.00752587304929016
"AA504249",0.00752587304929016
"DOCK10",0.00752664056519471
"HCG18",0.00752724826310848
"TIMM13",0.00752757892240593
"U00956",0.00753068823597653
"LOC283745",0.00753244265377041
"AW270499",0.0075341616836472
"RAP2A",0.00753420485139346
"JKAMP",0.00753420485139346
"LOC101928238",0.00753420485139346
"MNX1-AS1",0.00753507496679043
"CEACAM3",0.00753781939818736
"CABP1",0.00753849346201179
"LOC100131508",0.00753981075191086
"CCDC14",0.00755035074822315
"SNX33",0.0075507416851605
"CHMP7",0.00755254987410864
"NKTR",0.00755254987410864
"VPS13A",0.00755254987410864
"POFUT2",0.00756085821407429
"244019_at",0.00756085821407429
"MGA",0.00756135661008857
"CCDC36",0.00757069396671402
"PITPNM3",0.00757069396671402
"ENOSF1",0.00757171420629899
"DNAH1",0.00757895273406358
"BMP8A",0.00758058996346768
"NNT",0.00758099570904814
"B3GALNT1",0.00758099570904814
"SMAD6",0.00758876612993962
"SMARCAD1",0.00759055458787089
"ZNF609",0.00759167078126177
"PRKCI",0.00759167078126177
"GMEB2",0.00759167078126177
"TMEM37",0.00759604017697824
"EDEM2",0.00759713811985774
"ORC5",0.00759713811985774
"CFD",0.00759948787145428
"TBC1D22B",0.00759948787145428
"PRKCE",0.00759948787145428
"PARD6A",0.0076063806152237
"CAT",0.00760725671464538
"CNPY2",0.00760838678749185
"TAF11",0.00760893288805486
"BF513986",0.00760976609863727
"213862_at",0.00761234212257084
"YLPM1",0.00761290679994894
"VAMP2",0.00761393261940754
"216353_s_at",0.00761489544424
"ADAM15",0.00761688618987815
"ZSCAN23",0.00761851704365659
"KRR1",0.00762220550381602
"SUPT4H1",0.00762339243616128
"TSR3",0.00762339243616128
"BF433156",0.00762339243616128
"AU152763",0.00762339243616128
"FZR1",0.00762339243616128
"EFCAB2",0.00762800914281535
"CAMSAP1",0.00763291651498223
"HIF3A",0.00763568445971911
"AA759221",0.00763589836150966
"NETO1",0.00763589874118426
"FBXO24",0.00763724984206166
"SLC22A7",0.00763774713497599
"PM20D1",0.00763964052693804
"ACTBP9",0.00764177068210856
"AW025766",0.00764246609614304
"LRRC2",0.00764246609614304
"BC037799",0.00764439607431314
"SRSF11",0.00764845881478606
"SMIM6",0.00764977559117206
"FABP7",0.00764986616757892
"EDF1",0.00765110296186325
"RBFOX1",0.00765674901709178
"RPP40",0.00766032944179657
"ZNF813",0.00766477251087934
"RNASEH2C",0.00766477251087934
"NUDT14",0.00766920522591194
"KCNA2",0.00766978580653374
"APTR",0.0076719966267347
"DEUP1",0.0076719966267347
"SAP18",0.00767477040844668
"AL833131",0.00767840941220042
"HS2ST1",0.00768600527855181
"BCAS4",0.00768600527855181
"RCOR2",0.00768602316000055
"EMP2",0.00768781773422087
"KAT6B",0.00768781773422087
"PHF20L1",0.00768857357927056
"HAUS1",0.00769236778687735
"AI739332",0.00769544083206766
"USP24",0.00769643189800865
"IDE",0.0076968658798668
"ERP27",0.0076968658798668
"LCMT2",0.00769777162355327
"NATD1",0.00769982184237074
"C5orf66-AS1",0.00770405264865734
"242413_at",0.0077042018576981
"SWI5",0.007705666128143
"244302_at",0.00770991837013484
"PTPN4",0.00771245765677282
"PPP1R3C",0.00771311402982641
"OLA1",0.00771393475015223
"TRIM17",0.00771393475015223
"LINC00342",0.00772407449696034
"BE551249",0.00772407449696034
"AK021431",0.00772562554371944
"PLPP5",0.00772874961027116
"CALCR",0.0077333693701909
"APEX2",0.007733956866033
"SEC61G",0.00774007799247977
"239735_at",0.0077404816582817
"CSTF1",0.00774243986621154
"AW300131",0.00774812979684793
"CACFD1",0.00774840164000778
