"geneNames.as.numeric.rownames.res_coef2...","res_coef2.logFC","res_coef2.adj.P.Val"
"DENND3",-0.377520666666667,0.998440802119612
"SDCBP2-AS1",1.34079833333333,0.998440802119612
"AW204095",-0.800345333333339,0.998440802119612
"AF131795",-0.613224666666669,0.998440802119612
"FAM210A",-0.857473833333332,0.998440802119612
"RRAD",-2.81191033333334,0.998440802119612
"PGLS",0.99346483333333,0.998440802119612
"PATL1",-0.708262666666672,0.998440802119612
"MRPL42",-0.847895666666673,0.998440802119612
"LMO3",2.058796,0.998440802119612
"GALNT5",0.467939999999999,0.998440802119612
"ELOVL6",0.97540216666666,0.998440802119612
"UROD",0.468994333333329,0.998440802119612
"HAUS5",0.771902333333329,0.998440802119612
"ANGEL1",-0.536500666666673,0.998440802119612
"ZNF519",0.916656499999997,0.998440802119612
"RFFL",-0.731036833333337,0.998440802119612
"TNRC6B",-0.808543000000006,0.998440802119612
"PBX2",0.363698166666666,0.998440802119612
"SVIL-AS1",1.10923666666667,0.998440802119612
"PDLIM4",-1.20095266666667,0.998440802119612
"LINGO1",-0.657418666666671,0.998440802119612
"SLC4A4",1.35376666666667,0.998440802119612
"POLE",0.370945166666663,0.998440802119612
"JUN",-2.11012683333334,0.998440802119612
"STIP1",-0.886983166666669,0.998440802119612
"C6orf1",-0.665569500000005,0.998440802119612
"RPL10",0.264896666666663,0.998440802119612
"LCN12",1.043004,0.998440802119612
"PTPN11",-0.290058333333349,0.998440802119612
"DOCK1",0.547487166666667,0.998440802119612
"YPEL3",1.70325533333333,0.998440802119612
"OSBPL11",-0.825355333333333,0.998440802119612
"CLTA",-0.564611666666666,0.998440802119612
"AI806747",0.638989499999998,0.998440802119612
"PAPOLA",-0.900110000000002,0.998440802119612
"FEN1",0.67507216666666,0.998440802119612
"PEX2",0.624386499999997,0.998440802119612
"CCDC148",0.98409166666666,0.998440802119612
"CRTC3",0.934519666666666,0.998440802119612
"PVR",-0.454227333333334,0.998440802119612
"RPL7L1",0.353238333333325,0.998440802119612
"IL1B",-0.867139666666669,0.998440802119612
"ADAMTSL1",1.2647065,0.998440802119612
"EVA1B",-0.498615166666667,0.998440802119612
"ZNF767P",0.977139999999997,0.998440802119612
"PAIP1",-0.557706833333334,0.998440802119612
"MBP",1.65998066666666,0.998440802119612
"DHX38",0.426336499999997,0.998440802119612
"PPM1F",0.883126333333331,0.998440802119612
"NSUN7",0.647060666666664,0.998440802119612
"AU157823",-0.412015333333335,0.998440802119612
"NHLRC2",-0.681492500000003,0.998440802119612
"LINC00836",-0.504107000000001,0.998440802119612
"LOC101928068",0.947368999999997,0.998440802119612
"LOC100233156",1.20581949999999,0.998440802119612
"PTGDS",3.74423166666667,0.998440802119612
"TRIB3",1.48189333333333,0.998440802119612
"CDH6",-0.302326500000002,0.998440802119612
"GIGYF1",0.796855166666663,0.998440802119612
"KIF5B",-0.32342666666667,0.998440802119612
"GLYR1",0.371257833333332,0.998440802119612
"BE673759",0.808571666666666,0.998440802119612
"FOXD1",1.43764766666666,0.998440802119612
"CEACAM1",-1.17971383333334,0.998440802119612
"FLJ22763",-0.443664833333334,0.998440802119612
"238632_at",-1.0345005,0.998440802119612
"MIR3654",0.333531666666662,0.998440802119612
"SIK1",-0.653176333333334,0.998440802119612
"NEK9",0.413140499999997,0.998440802119612
"FARSB",1.07983783333333,0.998440802119612
"UTP23",0.700257833333326,0.998440802119612
"ENPP5",-1.18831533333333,0.998440802119612
"CSDE1",-0.439605000000011,0.998440802119612
"GZF1",-0.466045000000003,0.998440802119612
"SUB1",-0.51104000000001,0.998440802119612
"THOC2",0.681833666666662,0.998440802119612
"ANXA1",-1.81251233333334,0.998440802119612
"MACROD2",-0.933258500000008,0.998440802119612
"IKBKE",0.669849666666665,0.998440802119612
"RAD23B",-0.852941666666671,0.998440802119612
"FAM120C",0.433887499999997,0.998440802119612
"NDUFV1",0.50429799999999,0.998440802119612
"SH3BP5",0.582406333333326,0.998440802119612
"EGLN1",-0.935216833333338,0.998440802119612
"HMGXB4",0.588220666666662,0.998440802119612
"FAM168B",0.433006499999998,0.998440802119612
"ACTB",-0.446348333333344,0.998440802119612
"GRIK2",-3.79074633333334,0.998440802119612
"MCC",1.0050405,0.998440802119612
"IQCB1",-0.568929000000008,0.998440802119612
"RDH13",0.605545999999999,0.998440802119612
"PAQR3",-0.758076500000001,0.998440802119612
"AW103746",0.556689333333331,0.998440802119612
"AI733457",-1.635236,0.998440802119612
"SERPINA3",-4.60141400000001,0.998440802119612
"HSP90AB1",-0.407873333333344,0.998440802119612
"FER",-0.735973166666673,0.998440802119612
"CHD2",0.695569166666658,0.998440802119612
"NTRK3",-0.415000166666669,0.998440802119612
"SEPSECS",0.942731166666663,0.998440802119612
"FLJ10038",1.060926,0.998440802119612
"JADE1",-0.801489000000007,0.998440802119612
"SLC39A8",-1.83315883333333,0.998440802119612
"PBK",1.34262966666666,0.998440802119612
"AI457965",-0.540069333333337,0.998440802119612
"URM1",0.580356333333329,0.998440802119612
"SZT2",0.507463333333332,0.998440802119612
"ZNF197",-0.638978000000006,0.998440802119612
"LTN1",-0.371862000000005,0.998440802119612
"ETV7",-0.736232333333335,0.998440802119612
"237424_at",-0.513898166666671,0.998440802119612
"UFM1",-0.842873666666669,0.998440802119612
"PIGL",0.612210833333335,0.998440802119612
"LILRA5",-0.871502833333334,0.998440802119612
"REV1",0.645033166666661,0.998440802119612
"TNFAIP6",-1.94393766666667,0.998440802119612
"NAALAD2",-0.868376333333338,0.998440802119612
"BF448693",-0.209936500000002,0.998440802119612
"MANF",-0.518551166666674,0.998440802119612
"SNORD18C",0.350156666666654,0.998440802119612
"FBXO33",-0.490147500000004,0.998440802119612
"TNRC6B",0.523160833333328,0.998440802119612
"TNFRSF10B",-1.56990066666667,0.998440802119612
"R40515",-1.55965483333334,0.998440802119612
"DLG3",0.800496666666666,0.998440802119612
"HLA-DQA1",3.9433665,0.998440802119612
"SERPINB6",-0.556467666666673,0.998440802119612
"ARAF",0.84905116666666,0.998440802119612
"SPEN",-0.563407833333335,0.998440802119612
"MRPL32",-0.421931166666672,0.998440802119612
"ERCC5",0.562843499999996,0.998440802119612
"ATP11B",-0.827262833333335,0.998440802119612
"LINC00176",0.220972666666667,0.998440802119612
"PDE12",-0.690291666666671,0.998440802119612
"AF086498",0.925023833333332,0.998440802119612
"ADGRL3",-3.03161633333334,0.998440802119612
"ACBD3",-0.406331666666672,0.998440802119612
"RNF135",-0.830507333333338,0.998440802119612
"RGCC",-0.880448666666668,0.998440802119612
"TPD52",-0.887618000000008,0.998440802119612
"MED25",-0.601457166666669,0.998440802119612
"HINFP",-0.468227000000001,0.998440802119612
"AF264623",-0.316483166666668,0.998440802119612
"MET",-1.18985066666667,0.998440802119612
"ADCY1",1.26104983333333,0.998440802119612
"AI434868",0.744530833333327,0.998440802119612
"FBXW2",0.470973666666662,0.998440802119612
"SH2D3A",-0.672075000000002,0.998440802119612
"ARHGEF7",-0.405567000000001,0.998440802119612
"HK2",-2.70967066666667,0.998440802119612
"COL1A2",2.36361866666666,0.998440802119612
"DYNC2H1",-1.21656683333334,0.998440802119612
"APOBEC3F",1.03948066666666,0.998440802119612
"AK021982",0.749141166666665,0.998440802119612
"H18218",0.73398883333333,0.998440802119612
"MINCR",1.2469115,0.998440802119612
"PHLDB3",0.834203333333333,0.998440802119612
"SORBS1",-1.0858335,0.998440802119612
"IQCH-AS1",0.954232833333331,0.998440802119612
"RASSF8-AS1",0.599816499999999,0.998440802119612
"ATP2B1",1.016277,0.998440802119612
"PLRG1",0.308433499999994,0.998440802119612
"EMILIN1",-0.6198405,0.998440802119612
"ELL",-0.967712000000002,0.998440802119612
"GATA2",-2.16801883333334,0.998440802119612
"SPIRE1",-0.511209500000005,0.998440802119612
"ZNF396",-0.371746166666669,0.998440802119612
"AA971848",0.328603666666666,0.998440802119612
"SIK1",2.51157316666667,0.998440802119612
"HS6ST2",-1.29282633333334,0.998440802119612
"HSPA4L",-1.27867716666667,0.998440802119612
"JARID2",0.666518166666661,0.998440802119612
"ALG10",-0.52342016666667,0.998440802119612
"CELF4",-1.08093316666667,0.998440802119612
"KIAA0040",-1.65472566666667,0.998440802119612
"RAB3IP",-0.943128166666673,0.998440802119612
"SOCS6",-0.592650666666671,0.998440802119612
"SPAG6",-0.624748333333338,0.998440802119612
"AKAP17A",-0.460914500000001,0.998440802119612
"MPPE1",0.578532499999996,0.998440802119612
"GREB1L",-1.98145683333334,0.998440802119612
"FUS",0.611988166666666,0.998440802119612
"LRRFIP1",-1.02694566666668,0.998440802119612
"GBP4",-0.401585333333336,0.998440802119612
"C16orf72",-0.373351666666677,0.998440802119612
"MRPS10",-0.580298000000003,0.998440802119612
"ZFP37",0.780500166666663,0.998440802119612
"CXCL11",-2.26693783333334,0.998440802119612
"MYT1",-1.145229,0.998440802119612
"AI034356",-0.323019333333336,0.998440802119612
"LUC7L",0.872212666666664,0.998440802119612
"RTCA",-0.625927833333335,0.998440802119612
"ZDHHC2",-0.760917000000008,0.998440802119612
"KRAS",-0.709477833333336,0.998440802119612
"MRPS18B",0.563410166666664,0.998440802119612
"239690_at",1.30450883333333,0.998440802119612
"TRAPPC2L",0.811378666666659,0.998440802119612
"242630_at",-0.710863000000001,0.998440802119612
"C20orf27",1.17856483333333,0.998440802119612
"SERPINH1",-2.27913166666667,0.998440802119612
"CCDC88C",-0.304822666666666,0.998440802119612
"FAM27B",-0.292053666666668,0.998440802119612
"EFNA5",0.590880999999997,0.998440802119612
"ZBTB44",1.3142825,0.998440802119612
"KIAA1804",0.513276333333332,0.998440802119612
"GLYR1",-1.06385450000001,0.998440802119612
"NCBP1",-0.476814333333337,0.998440802119612
"MYL12B",-0.455143333333345,0.998440802119612
"MYO15A",1.59715166666667,0.998440802119612
"AK3",-0.650533833333338,0.998440802119612
"ADCY3",0.809782666666665,0.998440802119612
"MAML2",0.511688333333332,0.998440802119612
"CLEC11A",0.886700666666666,0.998440802119612
"HDAC8",-0.612685166666671,0.998440802119612
"DDAH2",-2.21353033333334,0.998440802119612
"SVOP",1.18919016666666,0.998440802119612
"THEM4",-0.81060916666667,0.998440802119612
"VWA3B",0.524160499999998,0.998440802119612
"KIAA2026",-0.586198166666672,0.998440802119612
"KATNB1",0.776818333333331,0.998440802119612
"ZNF354C",0.580921666666663,0.998440802119612
"AK096064",0.752228833333333,0.998440802119612
"CXCL10",-2.77649983333333,0.998440802119612
"ELP5",-0.993235666666668,0.998440802119612
"CFL2",-0.802573500000004,0.998440802119612
"ZNF446",0.626777499999998,0.998440802119612
"242245_at",-1.14961916666667,0.998440802119612
"SRPK2",0.464591833333323,0.998440802119612
"PBLD",0.880666833333326,0.998440802119612
"C16orf86",0.705410666666664,0.998440802119612
"KPNA2",-0.625629666666676,0.998440802119612
"SNRPD1",0.63476199999999,0.998440802119612
"GADD45B",-1.382027,0.998440802119612
"LEPROT",3.47138216666666,0.998440802119612
"CSE1L",-0.357769500000009,0.998440802119612
"GATSL2",0.818444666666664,0.998440802119612
"H28915",2.20759183333333,0.998440802119612
"AI955765",1.316959,0.998440802119612
"PPP1R12B",1.58932833333333,0.998440802119612
"PFKFB2",-1.29218783333333,0.998440802119612
"FLJ10038",1.184365,0.998440802119612
"YAF2",-0.752626333333336,0.998440802119612
"ADGRG1",1.91371649999999,0.998440802119612
"MIF4GD",0.853419833333327,0.998440802119612
"EDEM3",-0.613369833333337,0.998440802119612
"MMP8",-0.592826000000005,0.998440802119612
"239496_at",0.706034166666664,0.998440802119612
"ACO1",-0.967802666666668,0.998440802119612
"WBP4",-0.837564500000001,0.998440802119612
"BM041827",0.860599833333332,0.998440802119612
"R45137",-1.60522066666667,0.998440802119612
"AW136338",1.027009,0.998440802119612
"Z23022",-0.395354500000002,0.998440802119612
"PDSS1",-0.295960833333334,0.998440802119612
"PTGDS",3.14910616666666,0.998440802119612
"ATP1B1",-0.738723333333338,0.998440802119612
"BECN1",-0.48696016666667,0.998440802119612
"ZMAT1",-0.669449666666669,0.998440802119612
"STAU1",-0.612690166666676,0.998440802119612
"KIF9",0.643217833333328,0.998440802119612
"HIST1H2BC",-1.54138183333334,0.998440802119612
"VWDE",2.65454183333333,0.998440802119612
"B4GALNT3",1.25867533333333,0.998440802119612
"PTX3",-1.9916745,0.998440802119612
"MAPT",-0.889217666666671,0.998440802119612
"241913_at",-0.708227000000003,0.998440802119612
"ACBD6",0.449865166666666,0.998440802119612
"LYRM2",-0.805987000000004,0.998440802119612
"AK024629",-1.56138183333333,0.998440802119612
"ACSF2",1.1104405,0.998440802119612
"CASC2",0.562849499999998,0.998440802119612
"TESC",2.3026185,0.998440802119612
"MAP7",-0.712970833333339,0.998440802119612
"FHL2",2.116946,0.998440802119612
"C11orf96",-1.51673600000001,0.998440802119612
"MOV10",-0.836039000000003,0.998440802119612
"METTL13",-0.578896333333337,0.998440802119612
"TBRG1",0.674325666666662,0.998440802119612
"ANKRD13A",0.596730333333326,0.998440802119612
"MTHFD1",-0.608122500000003,0.998440802119612
"MLEC",-0.623156333333334,0.998440802119612
"LOC100507547",0.978475166666662,0.998440802119612
"KALRN",-1.31642583333333,0.998440802119612
"ST18",-2.8379805,0.998440802119612
"240542_at",0.582105166666665,0.998440802119612
"ODAM",-2.11017883333334,0.998440802119612
"NXPH1",-2.50834866666667,0.998440802119612
"HOOK3",-0.592252166666669,0.998440802119612
"CDC25A",0.629005166666664,0.998440802119612
"AL043143",-0.405819000000002,0.998440802119612
"PDE12",-0.427210833333334,0.998440802119612
"SLC6A15",-0.831375333333335,0.998440802119612
"AW572853",1.243104,0.998440802119612
"MPZL1",-0.885796833333334,0.998440802119612
"TRIB3",1.05108766666667,0.998440802119612
"TSR1",-0.542099666666668,0.998440802119612
"ZBTB10",-0.402028833333335,0.998440802119612
"CYP39A1",1.29112983333333,0.998440802119612
"MAN1A2",0.48374783333333,0.998440802119612
"PAN2",0.772052499999995,0.998440802119612
"LRRC56",0.625118999999996,0.998440802119612
"MARCKSL1",1.21726083333333,0.998440802119612
"IRAK3",-0.836178666666669,0.998440802119612
"NUTM2B-AS1",-0.537816333333335,0.998440802119612
"C8orf44-SGK3",-0.949582666666669,0.998440802119612
"GPR19",-0.758843666666669,0.998440802119612
"BTG3",-1.6346095,0.998440802119612
"HSPB11",-0.638814833333337,0.998440802119612
"231316_at",1.16435116666666,0.998440802119612
"PPP1R26-AS1",0.443771999999996,0.998440802119612
"HIPK2",-0.903985166666676,0.998440802119612
"LOC101930349",-1.33294650000001,0.998440802119612
"ZNF367",1.16925416666666,0.998440802119612
"C2CD2L",-0.630103666666672,0.998440802119612
"LAMA3",-1.53979433333333,0.998440802119612
"ZNF337",0.446233499999994,0.998440802119612
"C9orf72",-1.1903125,0.998440802119612
"INTS6",-0.468648333333339,0.998440802119612
"SEMA4F",-0.565858000000001,0.998440802119612
"ZNF582-AS1",-0.687949000000001,0.998440802119612
"SEMA6B",-0.472137500000001,0.998440802119612
"DNAJC6",-0.444080000000008,0.998440802119612
"HIP1R",0.594255666666664,0.998440802119612
"FBXO16",1.08523666666666,0.998440802119612
"CYSLTR2",1.412984,0.998440802119612
"DPY19L1P1",0.606733833333331,0.998440802119612
"MIF4GD",1.05135083333333,0.998440802119612
"ANKRD46",-0.516238500000009,0.998440802119612
"AI344415",0.658053833333331,0.998440802119612
"MRPS17",-0.596414500000001,0.998440802119612
"C1orf56",-0.663016833333337,0.998440802119612
"DTNA",-1.9797575,0.998440802119612
"AV755101",-0.541806666666668,0.998440802119612
"GABRB2",1.7044695,0.998440802119612
"TREM1",-2.47030783333333,0.998440802119612
"AW293012",1.12888949999999,0.998440802119612
"EXOSC7",2.36386199999999,0.998440802119612
"ACTR8",0.741125666666661,0.998440802119612
"AI827550",-0.932215000000006,0.998440802119612
"SMURF2",-0.530129500000004,0.998440802119612
"FARS2",-1.01166650000001,0.998440802119612
"ZNF84",-0.456119166666669,0.998440802119612
"MISP",-1.10212966666667,0.998440802119612
"NPHP3",0.507981499999998,0.998440802119612
"BCKDHA",0.652925833333324,0.998440802119612
"COPB1",-0.274390000000004,0.998440802119612
"WDR19",0.841287333333331,0.998440802119612
"AU156189",-0.648394166666669,0.998440802119612
"IRGQ",0.478520166666661,0.998440802119612
"TSEN34",-0.370414833333344,0.998440802119612
"CMTM8",-1.02878483333333,0.998440802119612
"NMNAT1",0.441641166666663,0.998440802119612
"MTERF2",0.518477833333323,0.998440802119612
"KIAA1217",0.893651999999998,0.998440802119612
"STUB1",0.406572999999996,0.998440802119612
"ART1",-0.313162666666668,0.998440802119612
"SLC4A1AP",0.33177083333333,0.998440802119612
"HS3ST4",-1.36474183333333,0.998440802119612
"LOC101930112",1.18257666666667,0.998440802119612
"METTL17",0.421489833333327,0.998440802119612
"MYO15B",0.636287666666662,0.998440802119612
"ALDH6A1",0.855759999999998,0.998440802119612
"FLT1",-1.60084433333334,0.998440802119612
"AI573283",1.34900466666666,0.998440802119612
"LINC00643",-2.63320283333333,0.998440802119612
"UPP1",1.27723716666666,0.998440802119612
"MFI2-AS1",0.504219166666665,0.998440802119612
"PAK6",0.828178999999993,0.998440802119612
"TEAD1",-0.396046666666676,0.998440802119612
"THBS1",-2.22232333333333,0.998440802119612
"LOC101930123",0.503044499999996,0.998440802119612
"TARDBP",0.657387166666659,0.998440802119612
"FAM153A",0.463929666666665,0.998440802119612
"NDUFAF4",-0.875454333333339,0.998440802119612
"SPP1",-3.25059016666667,0.998440802119612
"LOC105375839",0.369538333333332,0.998440802119612
"CLIP1",-0.442886000000007,0.998440802119612
"LOC100130950",0.276756499999999,0.998440802119612
"SPTLC2",0.906593166666661,0.998440802119612
"OR7E37P",1.30742733333333,0.998440802119612
"MTX3",-0.585203500000002,0.998440802119612
"UNC79",-0.510494833333343,0.998440802119612
"ZBTB11",-0.497459000000003,0.998440802119612
"FOSL1",-1.47555733333333,0.998440802119612
"CPEB3",-1.10779416666667,0.998440802119612
"AP1S3",-1.27639383333334,0.998440802119612
"237448_at",0.855753333333332,0.998440802119612
"TMED3",-0.500715500000003,0.998440802119612
"HGSNAT",0.951354833333327,0.998440802119612
"ACSL3",-0.738016000000011,0.998440802119612
"ATP5S",-0.515647333333336,0.998440802119612
"TCEANC",0.853138499999996,0.998440802119612
"RNF144A-AS1",-0.572521833333336,0.998440802119612
"MRO",-0.768810666666669,0.998440802119612
"TTL",-0.558072333333337,0.998440802119612
"ZBTB1",-0.565834333333336,0.998440802119612
"WWC1",-0.72564266666667,0.998440802119612
"CREB1",-0.827440833333339,0.998440802119612
"ACER3",-0.971658333333337,0.998440802119612
"IFFO1",0.56767016666666,0.998440802119612
"SDHAF1",0.603622833333327,0.998440802119612
"BLNK",2.0401825,0.998440802119612
"AP4M1",0.367518666666661,0.998440802119612
"ERLIN2",0.736141333333332,0.998440802119612
"UBE2L6",-1.19707816666667,0.998440802119612
"RBPJ",-0.533639833333337,0.998440802119612
"MTG2",-0.747675000000004,0.998440802119612
"ASPSCR1",0.982155499999994,0.998440802119612
"UBE2W",-0.713973833333336,0.998440802119612
"PITPNC1",1.52235849999999,0.998440802119612
"POU2F2",-1.16259333333334,0.998440802119612
"TMEM255B",-0.553584000000002,0.998440802119612
"KMT2E-AS1",0.454199666666665,0.998440802119612
"ERO1B",1.36195233333333,0.998440802119612
"LNX1",-0.917559500000004,0.998440802119612
"PRORSD1P",0.897130666666664,0.998440802119612
"RPL32P3",0.874102833333329,0.998440802119612
"DDAH2",-1.24145916666667,0.998440802119612
"PAICS",-0.605046666666677,0.998440802119612
"BTG2",-2.142228,0.998440802119612
"PARVA",0.757333666666664,0.998440802119612
"FRS2",0.924620666666664,0.998440802119612
"SNX17",0.356563499999991,0.998440802119612
"AI904095",0.376855499999997,0.998440802119612
"LOC101928623",0.94761433333333,0.998440802119612
"MIR6834",-0.57075366666667,0.998440802119612
"TRAF3IP2",0.567165499999998,0.998440802119612
"NTS",-3.51170066666667,0.998440802119612
"SSB",-0.343143333333341,0.998440802119612
"CACNG2",-0.633745666666667,0.998440802119612
"AF147417",0.660417499999999,0.998440802119612
"WIPI2",0.504564166666661,0.998440802119612
"BC041938",-1.85427033333334,0.998440802119612
"PGR",-3.33724416666667,0.998440802119612
"AU143940",1.31749799999999,0.998440802119612
"CLEC10A",-0.686227666666667,0.998440802119612
"SLC16A14",1.37721883333333,0.998440802119612
"RAB27B",-1.07093066666667,0.998440802119612
"SYT17",-2.85080150000001,0.998440802119612
"BE327661",-0.704614166666669,0.998440802119612
"EFHB",-0.209088833333335,0.998440802119612
"IGDCC3",0.690562833333332,0.998440802119612
"METTL25",0.854512333333326,0.998440802119612
"ZNF436",0.737694166666664,0.998440802119612
"LYRM7",-1.09358033333334,0.998440802119612
"TOR1AIP1",-0.90430616666667,0.998440802119612
"TNRC18",0.397724666666665,0.998440802119612
"MRPS14",0.586179833333325,0.998440802119612
"ERAP1",-1.31608583333334,0.998440802119612
"MYLK3",-0.599103166666668,0.998440802119612
"ZADH2",-0.73837483333334,0.998440802119612
"SCAPER",-0.755911666666673,0.998440802119612
"KIF5B",-0.72403316666667,0.998440802119612
"RET",-2.88746166666667,0.998440802119612
"PCDHAC1",-0.265705833333335,0.998440802119612
"PLIN5",1.58436783333333,0.998440802119612
"LOC100506302",0.746109833333332,0.998440802119612
"VBP1",-0.443728333333336,0.998440802119612
"SHPK",0.869799333333332,0.998440802119612
"RGL3",-0.333485000000003,0.998440802119612
"SENP6",0.641597833333328,0.998440802119612
"PCGF1",-0.851172833333337,0.998440802119612
"FOLR1",-0.353445000000002,0.998440802119612
"ADAM28",-1.71198283333334,0.998440802119612
"ESRRG",1.29642733333333,0.998440802119612
"PDHA1",0.458330666666662,0.998440802119612
"ICA1L",-0.753025000000002,0.998440802119612
"IVD",0.823964833333328,0.998440802119612
"RNF7",-0.389904333333343,0.998440802119612
"C1orf115",-1.60226666666667,0.998440802119612
"LRBA",0.382710833333331,0.998440802119612
"MGAT4A",-0.998200333333339,0.998440802119612
"SLC16A11",0.392589833333331,0.998440802119612
"ZFP36",-1.86325250000001,0.998440802119612
"ACTRT3",-1.13620083333334,0.998440802119612
"ARHGAP20",2.34753516666666,0.998440802119612
"NF2",0.305835833333331,0.998440802119612
"BC015861",1.40388399999999,0.998440802119612
"LOC102725271",-2.5275185,0.998440802119612
"AI915827",1.029927,0.998440802119612
"MAST1",1.02091883333333,0.998440802119612
"SETD5",0.421629833333331,0.998440802119612
"PPP3CA",-0.587361833333345,0.998440802119612
"ZNF626",0.600986333333326,0.998440802119612
"PTPN4",-0.545805833333337,0.998440802119612
"SYT13",0.842909833333332,0.998440802119612
"SNAPC1",-0.892865333333338,0.998440802119612
"ATAD2",-1.025741,0.998440802119612
"FAM114A1",-0.963191333333336,0.998440802119612
"IQGAP2",-2.88486316666667,0.998440802119612
"ZAK",1.43682416666666,0.998440802119612
"RBBP8",-1.07280483333334,0.998440802119612
"CRTC1",0.427145666666662,0.998440802119612
"MAPK12",-1.05535116666667,0.998440802119612
"UGCG",-0.83610166666667,0.998440802119612
"RIC8B",0.678806999999997,0.998440802119612
"CCDC136",-0.281948833333336,0.998440802119612
"LCP2",-0.44027166666667,0.998440802119612
"UHMK1",-0.929999,0.998440802119612
"UBL7-AS1",-0.229777000000001,0.998440802119612
"TACC1",0.812080166666664,0.998440802119612
"SEPT5-GP1BB",0.904045166666663,0.998440802119612
"C5orf15",0.494165499999994,0.998440802119612
"242612_at",0.4069415,0.998440802119612
"STK4",-0.695911666666671,0.998440802119612
"ZNF677",0.653673833333331,0.998440802119612
"SRSF4",0.925323999999994,0.998440802119612
"BPTF",-0.452029000000001,0.998440802119612
"LOC101930241",0.874741833333331,0.998440802119612
"KLHL5",0.587343333333332,0.998440802119612
"LOC101060581",0.868088499999994,0.998440802119612
"EAF1",-0.55496966666667,0.998440802119612
"NEUROD1",-1.89596133333334,0.998440802119612
"DANCR",0.756408666666662,0.998440802119612
"COL8A2",-0.762027833333334,0.998440802119612
"DHX36",0.826233666666663,0.998440802119612
"LOC100507334",-2.32774483333334,0.998440802119612
"TXN2",0.528009333333327,0.998440802119612
"GPR27",-0.494794666666668,0.998440802119612
"SLC43A3",-0.472831500000003,0.998440802119612
"TNFRSF10A",-0.213766000000001,0.998440802119612
"NFATC1",-0.686821666666668,0.998440802119612
"BVES",-1.35478533333333,0.998440802119612
"SFSWAP",0.579380833333324,0.998440802119612
"TSC1",0.539295499999998,0.998440802119612
"DIAPH2",1.07769,0.998440802119612
"BNIP3",-0.812852500000004,0.998440802119612
"LEPROT",3.6777595,0.998440802119612
"SMAD4",1.07551383333333,0.998440802119612
"CTBP1-AS2",-0.314504333333335,0.998440802119612
"FTH1",0.714134999999995,0.998440802119612
"TRO",1.15259516666666,0.998440802119612
"NOL7",-0.465313333333334,0.998440802119612
"LRRCC1",0.81886333333333,0.998440802119612
"STAG1",0.591752166666659,0.998440802119612
"ARID1B",0.592221333333333,0.998440802119612
"FBXO32",-2.07799983333334,0.998440802119612
"AW023610",1.33474483333333,0.998440802119612
"CALHM2",1.536323,0.998440802119612
"RANGRF",0.734169166666663,0.998440802119612
"MAPK1IP1L",-0.72202733333334,0.998440802119612
"RNF220",0.379759333333332,0.998440802119612
"NRBF2",-0.490855000000006,0.998440802119612
"GFOD2",-0.655917166666668,0.998440802119612
"HLA-J",-1.09671600000001,0.998440802119612
"FAM102B",-0.851919000000004,0.998440802119612
"AA811657",0.979172166666661,0.998440802119612
"RIMS1",0.92979033333333,0.998440802119612
"BEND6",-0.756835333333336,0.998440802119612
"GFOD1",-1.43232916666667,0.998440802119612
"AI743727",0.619409166666664,0.998440802119612
"ARPP19",-0.678930166666674,0.998440802119612
"SSPN",1.4860675,0.998440802119612
"TYW1",0.50587466666666,0.998440802119612
"ANAPC5",0.354409999999996,0.998440802119612
"MLX",-0.690667000000007,0.998440802119612
"EFCAB6",0.599001666666665,0.998440802119612
"CFDP1",-0.270871166666668,0.998440802119612
"C5orf24",-0.331280000000007,0.998440802119612
"LOC101927382",2.65137366666667,0.998440802119612
"FXR1",-0.559688500000009,0.998440802119612
"C11orf54",-0.875642000000006,0.998440802119612
"FKBP7",-0.737597833333335,0.998440802119612
"ASB1",0.540700499999995,0.998440802119612
"T55189",-1.43575533333334,0.998440802119612
"CYB5D2",0.704543666666664,0.998440802119612
"PARD6G-AS1",-2.15057066666667,0.998440802119612
"ZNF512",0.42802483333333,0.998440802119612
"BCAP29",-0.612663833333341,0.998440802119612
"AW002876",0.666792166666663,0.998440802119612
"CCDC144NL-AS1",-0.237252666666669,0.998440802119612
"IFT140",0.336007333333331,0.998440802119612
"LMAN1",-1.306372,0.998440802119612
"SAMHD1",-1.52470666666667,0.998440802119612
"BACE1",0.644269833333329,0.998440802119612
"HSPA6",-2.911531,0.998440802119612
"BHLHE41",-1.2159725,0.998440802119612
"CSGALNACT2",-0.665789500000003,0.998440802119612
"ADCK2",-0.667981333333335,0.998440802119612
"RAB3IL1",0.827764999999997,0.998440802119612
"LOC100506100",-1.24200066666667,0.998440802119612
"FZD4",-0.957357999999999,0.998440802119612
"TMEM161B-AS1",0.437750499999998,0.998440802119612
"SH3YL1",-0.983940000000009,0.998440802119612
"AU146963",0.879303333333331,0.998440802119612
"WRAP73",-0.316158500000001,0.998440802119612
"NAA10",0.560995499999997,0.998440802119612
"MID1IP1",-1.0317375,0.998440802119612
"C6orf48",0.596784166666666,0.998440802119612
"AA629068",1.02549083333333,0.998440802119612
"ZHX2",0.683381333333333,0.998440802119612
"SIK2",0.680959999999998,0.998440802119612
"KPNA2",-0.547367333333339,0.998440802119612
"--Control",-0.527638333333341,0.998440802119612
"PSMG3-AS1",0.495912166666665,0.998440802119612
"IRF6",-0.911434666666668,0.998440802119612
